date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2026-01-02,6878.109863,6894.870117,6824.310059,6858.470215,6858.470215,4184120000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-05,6892.189941,6920.379883,6891.560059,6902.049805,6902.049805,5771930000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-06,6908.029785,6948.689941,6904.02002,6944.819824,6944.819824,5509680000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-07,6945.069824,6965.689941,6919.189941,6920.930176,6920.930176,5214480000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-08,6914.109863,6931.279785,6899.330078,6921.459961,6921.459961,5333200000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-09,6927.830078,6978.359863,6917.640137,6966.279785,6966.279785,5163900000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-12,6944.120117,6986.330078,6934.069824,6977.27002,6977.27002,5019040000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-13,6977.410156,6985.830078,6938.77002,6963.740234,6963.740234,5091730000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-14,6937.410156,6941.299805,6885.740234,6926.600098,6926.600098,5530830000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-15,6969.459961,6979.339844,6937.930176,6944.470215,6944.470215,5114050000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-16,6960.540039,6967.299805,6925.089844,6940.009766,6940.009766,5356550000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-20,6865.240234,6871.169922,6789.049805,6796.859863,6796.859863,5769500000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-21,6810.709961,6910.390137,6804.959961,6875.620117,6875.620117,5835520000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-22,6914.439941,6934.75,6893.620117,6913.350098,6913.350098,5307580000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-23,6907.850098,6932.959961,6895.5,6915.609863,6915.609863,4871930000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-26,6923.22998,6964.660156,6921.600098,6950.22998,6950.22998,4968050000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-27,6965.959961,6988.819824,6958.830078,6978.600098,6978.600098,5331720000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-28,7002.0,7002.279785,6963.459961,6978.029785,6978.029785,5507670000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-29,6977.740234,6992.839844,6870.799805,6969.009766,6969.009766,6877780000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-01-30,6947.27002,6964.089844,6893.47998,6939.029785,6939.029785,6697340000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-02,6916.640137,6991.919922,6914.339844,6976.439941,6976.439941,5772050000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-03,6985.450195,6993.080078,6862.049805,6917.810059,6917.810059,7017660000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-04,6924.5,6936.089844,6838.799805,6882.720215,6882.720215,7475750000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-05,6837.390137,6857.850098,6780.129883,6798.399902,6798.399902,6989120000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-06,6816.740234,6944.890137,6816.740234,6932.299805,6932.299805,6283680000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-09,6917.259766,6980.100098,6905.870117,6964.819824,6964.819824,5650260000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-10,6974.490234,6986.830078,6937.529785,6941.810059,6941.810059,5595950000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-11,6976.47998,6993.47998,6911.970215,6941.470215,6941.470215,6175510000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-12,6957.540039,6973.220215,6824.040039,6832.759766,6832.759766,7118700000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-13,6834.27002,6881.959961,6794.549805,6836.169922,6836.169922,5718360000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-17,6819.859863,6866.990234,6775.5,6843.220215,6843.220215,5418480000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-18,6855.47998,6909.120117,6849.660156,6881.310059,6881.310059,5098160000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-19,6861.339844,6879.120117,6833.060059,6861.890137,6861.890137,5151690000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-20,6843.259766,6915.859863,6836.330078,6909.509766,6909.509766,5432480000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-23,6901.25,6916.959961,6819.819824,6837.75,6837.75,5638350000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-24,6837.370117,6899.169922,6815.430176,6890.069824,6890.069824,5266090000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-25,6915.149902,6952.509766,6915.149902,6946.129883,6946.129883,5328060000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-26,6944.740234,6947.25,6859.72998,6908.859863,6908.859863,5889550000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-02-27,6856.540039,6882.959961,6831.740234,6878.879883,6878.879883,6665660000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-02,6824.359863,6901.009766,6796.850098,6881.620117,6881.620117,6079080000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-03,6800.259766,6840.049805,6710.419922,6816.629883,6816.629883,6442080000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-04,6831.689941,6885.939941,6811.640137,6869.5,6869.5,5252170000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-05,6851.080078,6870.430176,6770.779785,6830.709961,6830.709961,5989300000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-06,6769.029785,6773.419922,6711.560059,6740.02002,6740.02002,5793120000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-09,6699.799805,6810.439941,6636.040039,6795.990234,6795.990234,6709410000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-10,6796.560059,6845.080078,6759.740234,6781.47998,6781.47998,5944950000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-11,6790.089844,6811.149902,6745.589844,6775.799805,6775.799805,5511090000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-12,6740.879883,6740.879883,6670.399902,6672.620117,6672.620117,6292170000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-13,6673.490234,6733.299805,6623.919922,6632.189941,6632.189941,5337120000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
2026-03-16,6674.370117,6729.790039,6674.370117,6699.379883,6699.379883,5176290000.0,^GSPC,S&P 500,United States,USD,Yahoo Finance chart API
