date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2023-01-04,25834.929688,25840.679688,25661.890625,25716.859375,25716.859375,83300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-05,25825.5,25947.099609,25750.460938,25820.800781,25820.800781,72300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-06,25740.080078,26034.060547,25719.609375,25973.849609,25973.849609,68200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-10,26176.609375,26316.660156,26132.800781,26175.560547,26175.560547,71200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-11,26362.210938,26479.990234,26332.050781,26446.0,26446.0,62400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-12,26524.939453,26547.609375,26381.929688,26449.820312,26449.820312,77000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-13,26391.779297,26409.210938,26090.839844,26119.519531,26119.519531,98300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-16,25836.669922,25938.039062,25748.099609,25822.320312,25822.320312,71700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-17,25915.509766,26198.689453,25895.300781,26138.679688,26138.679688,68100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-18,26251.339844,26816.679688,26211.839844,26791.119141,26791.119141,93400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-19,26541.080078,26592.869141,26368.970703,26405.230469,26405.230469,68700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-20,26346.689453,26553.529297,26320.960938,26553.529297,26553.529297,60400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-23,26880.210938,26938.279297,26788.759766,26906.039062,26906.039062,60200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-24,27150.429688,27381.0,27150.429688,27299.189453,27299.189453,70800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-25,27175.880859,27473.900391,27175.880859,27395.009766,27395.009766,63400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-26,27444.640625,27502.150391,27284.080078,27362.75,27362.75,63300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-27,27428.410156,27452.669922,27326.910156,27382.560547,27382.560547,71500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-30,27384.769531,27486.419922,27337.25,27433.400391,27433.400391,65800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-01-31,27458.560547,27494.169922,27302.220703,27327.109375,27327.109375,74600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-01,27483.410156,27547.669922,27322.789062,27346.880859,27346.880859,65800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-02,27453.669922,27472.439453,27338.429688,27402.050781,27402.050781,73200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-03,27455.029297,27612.570312,27445.689453,27509.460938,27509.460938,92800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-06,27764.660156,27821.220703,27656.470703,27693.650391,27693.650391,88400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-07,27744.900391,27814.960938,27662.109375,27685.470703,27685.470703,74300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-08,27690.740234,27719.449219,27458.529297,27606.460938,27606.460938,69000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-09,27453.400391,27635.380859,27424.689453,27584.349609,27584.349609,61700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-10,27711.25,27814.019531,27609.330078,27670.980469,27670.980469,88800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-13,27550.349609,27570.320312,27266.939453,27427.320312,27427.320312,70400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-14,27705.369141,27721.820312,27553.179688,27602.769531,27602.769531,55800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-15,27686.009766,27720.269531,27444.130859,27501.859375,27501.859375,72100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-16,27654.720703,27727.660156,27597.119141,27696.439453,27696.439453,68100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2023-02-17,27484.599609,27608.589844,27466.609375,27513.130859,27513.130859,68800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
