date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2015-01-05,3641.54,13.24,41.83,30.29,14.35,1.96,3.88,3.06,7.55287,csi_300,沪深300,Legulegu via AkShare
2015-01-06,3641.06,13.25,42.28,31.23,14.37,1.95,3.95,3.11,7.54717,csi_300,CSI 300,Legulegu via AkShare
2015-01-07,3643.79,13.31,42.33,31.23,14.43,1.96,3.94,3.1,7.513148,csi_300,沪深300,Legulegu via AkShare
2015-01-08,3559.26,12.95,41.83,30.88,14.04,1.91,3.91,3.13,7.722008,csi_300,CSI 300,Legulegu via AkShare
2015-01-09,3546.72,12.95,41.38,30.55,14.05,1.91,3.88,3.09,7.722008,csi_300,CSI 300,Legulegu via AkShare
2015-01-12,3513.58,12.77,40.92,30.96,13.86,1.88,3.88,3.11,7.830854,csi_300,沪深300,Legulegu via AkShare
2015-01-13,3514.04,12.77,41.22,30.89,13.87,1.88,3.92,3.15,7.830854,csi_300,CSI 300,Legulegu via AkShare
2015-01-14,3502.42,12.75,41.68,30.87,13.83,1.88,3.88,3.1,7.843137,csi_300,沪深300,Legulegu via AkShare
2015-01-15,3604.12,13.24,41.35,30.93,14.37,1.95,3.92,3.17,7.55287,csi_300,CSI 300,Legulegu via AkShare
2015-01-16,3635.15,13.39,41.91,31.45,14.54,1.97,3.99,3.22,7.46826,csi_300,CSI 300,Legulegu via AkShare
2015-01-19,3355.16,12.27,40.5,29.94,13.33,1.81,3.81,3.02,8.149959,csi_300,CSI 300,Legulegu via AkShare
2015-01-20,3396.22,12.43,41.52,30.87,13.51,1.83,3.93,3.11,8.045052,csi_300,CSI 300,Legulegu via AkShare
2015-01-21,3548.89,13.08,42.0,31.43,14.21,1.93,4.04,3.23,7.64526,csi_300,CSI 300,Legulegu via AkShare
2015-01-22,3567.61,13.11,42.68,32.51,14.25,1.93,4.08,3.24,7.627765,csi_300,CSI 300,Legulegu via AkShare
2015-01-23,3571.73,13.14,42.2,31.83,14.3,1.94,4.04,3.2,7.61035,csi_300,CSI 300,Legulegu via AkShare
2015-01-26,3607.99,13.16,42.84,32.28,14.33,1.94,4.1,3.25,7.598784,csi_300,沪深300,Legulegu via AkShare
2015-01-27,3574.93,13.1,43.11,32.67,14.27,1.93,4.11,3.25,7.633588,csi_300,CSI 300,Legulegu via AkShare
2015-01-28,3525.32,12.86,42.45,31.28,14.03,1.9,4.06,3.24,7.77605,csi_300,CSI 300,Legulegu via AkShare
2015-01-29,3481.8,12.66,42.01,31.19,13.82,1.87,4.03,3.19,7.898894,csi_300,CSI 300,Legulegu via AkShare
2015-01-30,3434.39,12.46,41.39,30.92,13.6,1.84,3.97,3.13,8.025682,csi_300,沪深300,Legulegu via AkShare
2015-02-02,3353.96,12.09,40.88,31.09,13.19,1.78,3.93,3.08,8.271299,csi_300,CSI 300,Legulegu via AkShare
2015-02-03,3437.45,12.42,41.69,31.4,13.56,1.83,4.01,3.14,8.05153,csi_300,CSI 300,Legulegu via AkShare
2015-02-04,3401.77,12.27,41.37,30.95,13.4,1.81,3.98,3.13,8.149959,csi_300,CSI 300,Legulegu via AkShare
2015-02-05,3366.95,12.12,41.89,30.91,13.23,1.79,3.95,3.09,8.250825,csi_300,沪深300,Legulegu via AkShare
2015-02-06,3312.42,11.89,41.03,30.32,12.98,1.75,3.88,3.01,8.410429,csi_300,沪深300,Legulegu via AkShare
2015-02-09,3345.92,12.0,41.03,30.39,13.1,1.77,3.88,3.03,8.333333,csi_300,沪深300,Legulegu via AkShare
2015-02-10,3406.94,12.21,41.83,31.01,13.33,1.8,3.96,3.1,8.190008,csi_300,CSI 300,Legulegu via AkShare
2015-02-11,3434.12,12.29,42.23,31.11,13.39,1.81,4.02,3.15,8.136697,csi_300,CSI 300,Legulegu via AkShare
2015-02-12,3442.87,12.33,42.42,31.13,13.43,1.81,4.04,3.15,8.1103,csi_300,CSI 300,Legulegu via AkShare
2015-02-13,3469.83,12.44,42.75,31.15,13.54,1.83,4.09,3.21,8.038585,csi_300,沪深300,Legulegu via AkShare
2015-02-16,3499.48,12.5,42.8,31.77,13.59,1.83,4.19,3.26,8.0,csi_300,沪深300,Legulegu via AkShare
2015-02-17,3522.32,12.6,44.02,31.96,13.69,1.84,4.19,3.28,7.936508,csi_300,沪深300,Legulegu via AkShare
2015-02-25,3478.73,12.49,42.79,31.77,13.56,1.83,4.15,3.2,8.006405,csi_300,CSI 300,Legulegu via AkShare
2015-02-26,3566.3,12.79,43.61,32.12,13.89,1.87,4.21,3.32,7.818608,csi_300,沪深300,Legulegu via AkShare
2015-02-27,3572.84,12.81,43.75,32.57,13.92,1.87,4.22,3.29,7.806401,csi_300,CSI 300,Legulegu via AkShare
2015-03-02,3601.27,12.91,45.21,33.62,13.99,1.88,4.26,3.35,7.745933,csi_300,CSI 300,Legulegu via AkShare
2015-03-03,3507.9,12.54,44.47,33.0,13.58,1.83,4.18,3.3,7.974482,csi_300,CSI 300,Legulegu via AkShare
2015-03-04,3530.82,12.59,45.13,33.07,13.62,1.84,4.25,3.32,7.942812,csi_300,沪深300,Legulegu via AkShare
2015-03-05,3496.34,12.42,44.01,33.22,13.45,1.81,4.23,3.32,8.05153,csi_300,CSI 300,Legulegu via AkShare
2015-03-06,3478.52,12.39,44.39,33.0,13.41,1.81,4.17,3.28,8.071025,csi_300,CSI 300,Legulegu via AkShare
2015-03-09,3537.75,12.66,44.71,32.55,13.7,1.85,4.22,3.32,7.898894,csi_300,CSI 300,Legulegu via AkShare
2015-03-10,3520.61,12.54,44.82,32.53,13.58,1.83,4.24,3.3,7.974482,csi_300,CSI 300,Legulegu via AkShare
2015-03-11,3524.65,12.57,44.65,32.61,13.61,1.83,4.22,3.33,7.955449,csi_300,CSI 300,Legulegu via AkShare
2015-03-12,3592.84,12.86,44.87,32.6,13.9,1.88,4.25,3.37,7.77605,csi_300,CSI 300,Legulegu via AkShare
2015-03-13,3617.66,12.91,45.41,32.82,13.93,1.88,4.3,3.35,7.745933,csi_300,CSI 300,Legulegu via AkShare
2015-03-16,3705.67,13.18,46.66,34.06,14.2,1.92,4.42,3.42,7.587253,csi_300,CSI 300,Legulegu via AkShare
2015-03-17,3757.12,13.36,47.13,34.41,14.39,1.95,4.45,3.5,7.48503,csi_300,CSI 300,Legulegu via AkShare
2015-03-18,3846.06,13.66,47.19,35.53,14.71,1.99,4.53,3.54,7.320644,csi_300,CSI 300,Legulegu via AkShare
2015-03-19,3839.74,13.62,47.33,35.2,14.58,1.99,4.54,3.55,7.342144,csi_300,CSI 300,Legulegu via AkShare
2015-03-20,3892.57,13.75,48.55,35.34,14.65,2.0,4.58,3.6,7.272727,csi_300,CSI 300,Legulegu via AkShare
2015-03-23,3972.06,14.09,47.87,35.9,15.12,2.04,4.7,3.68,7.097232,csi_300,CSI 300,Legulegu via AkShare
2015-03-24,3973.05,14.1,48.42,35.93,15.06,2.04,4.75,3.73,7.092199,csi_300,CSI 300,Legulegu via AkShare
2015-03-25,3940.41,13.91,49.12,36.21,14.7,2.0,4.74,3.63,7.189073,csi_300,沪深300,Legulegu via AkShare
2015-03-26,3950.0,14.01,47.96,35.28,14.66,2.01,4.67,3.65,7.137759,csi_300,CSI 300,Legulegu via AkShare
2015-03-27,3971.7,14.2,49.34,35.43,14.73,2.01,4.7,3.69,7.042254,csi_300,沪深300,Legulegu via AkShare
2015-03-30,4088.18,14.62,49.42,36.28,15.02,2.06,4.76,3.77,6.839945,csi_300,沪深300,Legulegu via AkShare
2015-03-31,4051.2,14.46,49.59,37.09,14.72,2.03,4.73,3.71,6.915629,csi_300,沪深300,Legulegu via AkShare
2015-04-01,4123.9,14.68,50.26,38.11,14.96,2.06,4.84,3.79,6.811989,csi_300,沪深300,Legulegu via AkShare
2015-04-02,4124.78,14.67,49.96,38.4,14.94,2.06,4.89,3.82,6.816633,csi_300,沪深300,Legulegu via AkShare
2015-04-03,4170.54,14.75,50.25,38.76,15.01,2.07,4.96,3.84,6.779661,csi_300,沪深300,Legulegu via AkShare
2015-04-07,4260.04,15.12,51.29,39.73,15.37,2.12,5.03,3.89,6.613757,csi_300,沪深300,Legulegu via AkShare
2015-04-08,4295.8,15.3,50.15,39.15,15.55,2.14,4.96,3.86,6.535948,csi_300,沪深300,Legulegu via AkShare
2015-04-09,4262.14,15.15,49.43,38.34,15.41,2.12,4.92,3.9,6.60066,csi_300,沪深300,Legulegu via AkShare
2015-04-10,4344.42,15.44,50.42,38.69,15.68,2.16,5.01,4.0,6.476684,csi_300,沪深300,Legulegu via AkShare
2015-04-13,4421.07,15.77,51.25,39.21,16.04,2.21,5.08,4.03,6.341154,csi_300,沪深300,Legulegu via AkShare
2015-04-14,4438.18,15.79,51.4,39.22,16.05,2.21,5.09,3.97,6.333122,csi_300,沪深300,Legulegu via AkShare
2015-04-15,4380.51,15.69,50.67,38.59,15.95,2.2,4.95,3.84,6.373486,csi_300,沪深300,Legulegu via AkShare
2015-04-16,4513.55,16.17,49.9,40.53,16.42,2.26,5.04,3.96,6.184292,csi_300,沪深300,Legulegu via AkShare
2015-04-17,4596.14,16.5,50.01,40.25,16.76,2.31,5.09,4.03,6.060606,csi_300,沪深300,Legulegu via AkShare
2015-04-20,4521.92,16.17,51.22,39.49,16.44,2.27,5.0,4.0,6.184292,csi_300,沪深300,Legulegu via AkShare
2015-04-21,4619.16,16.42,52.16,41.48,16.7,2.3,5.15,4.04,6.090134,csi_300,沪深300,Legulegu via AkShare
2015-04-22,4739.81,16.75,53.87,42.16,17.08,2.35,5.27,4.19,5.970149,csi_300,沪深300,Legulegu via AkShare
2015-04-23,4740.89,16.72,54.1,41.45,17.03,2.34,5.32,4.15,5.980861,csi_300,沪深300,Legulegu via AkShare
2015-04-24,4702.64,16.57,53.54,41.65,16.9,2.32,5.31,4.16,6.035003,csi_300,沪深300,Legulegu via AkShare
2015-04-27,4807.59,17.13,54.0,41.86,17.46,2.39,5.34,4.29,5.837712,csi_300,沪深300,Legulegu via AkShare
2015-04-28,4741.86,17.17,52.64,39.41,17.24,2.37,5.15,4.14,5.824112,csi_300,沪深300,Legulegu via AkShare
2015-04-29,4774.33,16.97,53.83,40.24,17.14,2.33,5.23,4.21,5.892752,csi_300,沪深300,Legulegu via AkShare
2015-04-30,4749.89,16.58,51.25,39.36,16.88,2.24,5.2,4.11,6.031363,csi_300,沪深300,Legulegu via AkShare
2015-05-04,4787.74,16.71,51.6,39.25,17.0,2.26,5.21,4.13,5.98444,csi_300,沪深300,Legulegu via AkShare
2015-05-05,4596.84,16.03,50.66,37.53,16.31,2.17,5.02,3.92,6.238303,csi_300,沪深300,Legulegu via AkShare
2015-05-06,4553.33,15.83,49.25,37.49,16.1,2.14,5.0,3.88,6.317119,csi_300,沪深300,Legulegu via AkShare
2015-05-07,4470.09,15.46,49.13,36.35,15.73,2.09,4.92,3.83,6.468305,csi_300,沪深300,Legulegu via AkShare
2015-05-08,4558.4,15.77,50.73,37.98,16.04,2.13,5.11,3.94,6.341154,csi_300,沪深300,Legulegu via AkShare
2015-05-11,4690.53,16.17,52.62,38.91,16.45,2.19,5.31,4.02,6.184292,csi_300,沪深300,Legulegu via AkShare
2015-05-12,4747.42,16.34,52.21,38.97,16.63,2.21,5.36,4.05,6.119951,csi_300,沪深300,Legulegu via AkShare
2015-05-13,4718.44,16.21,54.1,39.18,16.49,2.19,5.38,4.05,6.169031,csi_300,沪深300,Legulegu via AkShare
2015-05-14,4700.78,16.15,53.86,39.35,16.44,2.19,5.37,4.04,6.19195,csi_300,沪深300,Legulegu via AkShare
2015-05-15,4617.47,15.84,52.47,38.56,16.12,2.15,5.32,3.97,6.313131,csi_300,沪深300,Legulegu via AkShare
2015-05-18,4575.14,15.65,52.88,38.56,15.93,2.12,5.38,3.99,6.389776,csi_300,沪深300,Legulegu via AkShare
2015-05-19,4731.22,16.16,54.2,39.95,16.45,2.19,5.53,4.1,6.188119,csi_300,沪深300,Legulegu via AkShare
2015-05-20,4754.92,16.22,53.94,40.77,16.51,2.19,5.56,4.16,6.165228,csi_300,沪深300,Legulegu via AkShare
2015-05-21,4840.98,16.33,55.09,42.4,16.62,2.21,5.71,4.25,6.123699,csi_300,沪深300,Legulegu via AkShare
2015-05-22,4951.34,16.76,55.91,43.46,17.07,2.27,5.78,4.39,5.966587,csi_300,沪深300,Legulegu via AkShare
2015-05-25,5099.5,17.27,57.41,44.58,17.58,2.33,5.92,4.59,5.790388,csi_300,沪深300,Legulegu via AkShare
2015-05-26,5198.92,17.52,59.31,45.98,17.83,2.37,6.11,4.65,5.707763,csi_300,沪深300,Legulegu via AkShare
2015-05-27,5181.43,17.49,59.86,45.83,17.8,2.37,6.16,4.69,5.717553,csi_300,沪深300,Legulegu via AkShare
2015-05-28,4834.01,16.36,55.63,42.32,16.66,2.21,5.75,4.37,6.112469,csi_300,沪深300,Legulegu via AkShare
