date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2023-01-03,3887.9,10.65,29.6,19.99,11.47,1.32,4.01,2.58,9.389671,csi_300,CSI 300,Legulegu via AkShare
2023-01-04,3892.95,10.69,29.49,20.22,11.51,1.33,3.99,2.59,9.354537,csi_300,沪深300,Legulegu via AkShare
2023-01-05,3968.58,10.85,30.03,20.75,11.68,1.35,4.07,2.64,9.21659,csi_300,CSI 300,Legulegu via AkShare
2023-01-06,3980.89,10.89,30.15,20.76,11.71,1.35,4.09,2.65,9.182736,csi_300,CSI 300,Legulegu via AkShare
2023-01-09,4013.12,10.96,30.3,20.86,11.78,1.36,4.12,2.64,9.124088,csi_300,CSI 300,Legulegu via AkShare
2023-01-10,4017.47,10.95,30.45,20.99,11.77,1.36,4.14,2.65,9.13242,csi_300,CSI 300,Legulegu via AkShare
2023-01-11,4010.03,10.96,30.2,20.82,11.77,1.36,4.1,2.66,9.124088,csi_300,CSI 300,Legulegu via AkShare
2023-01-12,4017.87,10.99,30.19,20.78,11.8,1.36,4.1,2.65,9.099181,csi_300,沪深300,Legulegu via AkShare
2023-01-13,4074.38,11.13,29.62,21.22,11.95,1.38,4.16,2.66,8.984726,csi_300,CSI 300,Legulegu via AkShare
2023-01-16,4137.96,11.23,31.13,21.48,12.07,1.39,4.23,2.71,8.90472,csi_300,CSI 300,Legulegu via AkShare
2023-01-17,4137.24,11.2,31.24,21.42,12.05,1.39,4.25,2.74,8.928571,csi_300,CSI 300,Legulegu via AkShare
2023-01-18,4130.31,11.2,30.24,21.58,12.05,1.39,4.24,2.73,8.928571,csi_300,CSI 300,Legulegu via AkShare
2023-01-19,4156.01,11.25,29.57,21.92,12.1,1.39,4.27,2.75,8.888889,csi_300,CSI 300,Legulegu via AkShare
2023-01-20,4181.53,11.33,29.68,21.88,12.19,1.4,4.28,2.75,8.826125,csi_300,CSI 300,Legulegu via AkShare
2023-01-30,4201.35,11.35,29.84,21.88,12.22,1.4,4.31,2.74,8.810573,csi_300,CSI 300,Legulegu via AkShare
2023-01-31,4156.86,11.26,29.48,22.16,12.11,1.39,4.25,2.74,8.880995,csi_300,CSI 300,Legulegu via AkShare
2023-02-01,4195.93,11.36,29.85,22.4,12.22,1.4,4.29,2.77,8.802817,csi_300,CSI 300,Legulegu via AkShare
2023-02-02,4181.15,11.33,29.87,22.29,12.18,1.4,4.29,2.76,8.826125,csi_300,CSI 300,Legulegu via AkShare
2023-02-03,4141.63,11.24,29.72,22.19,12.08,1.39,4.27,2.72,8.896797,csi_300,CSI 300,Legulegu via AkShare
2023-02-06,4086.88,11.12,29.4,21.98,11.96,1.38,4.21,2.69,8.992806,csi_300,CSI 300,Legulegu via AkShare
2023-02-07,4094.23,11.13,29.38,22.1,11.97,1.38,4.21,2.69,8.984726,csi_300,沪深300,Legulegu via AkShare
2023-02-08,4076.14,11.08,29.24,22.17,11.92,1.37,4.18,2.69,9.025271,csi_300,沪深300,Legulegu via AkShare
2023-02-09,4130.86,11.22,29.76,22.33,12.06,1.38,4.26,2.72,8.912656,csi_300,CSI 300,Legulegu via AkShare
2023-02-10,4106.31,11.17,29.55,22.15,12.01,1.38,4.2,2.72,8.952551,csi_300,CSI 300,Legulegu via AkShare
2023-02-13,4143.57,11.24,29.84,22.29,12.09,1.39,4.25,2.77,8.896797,csi_300,CSI 300,Legulegu via AkShare
2023-02-14,4145.29,11.26,29.85,22.6,12.1,1.39,4.25,2.8,8.880995,csi_300,CSI 300,Legulegu via AkShare
