date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2020-01-02,4152.24,12.45,32.21,22.47,13.64,1.52,3.7,2.23,8.032129,csi_300,CSI 300,Legulegu via AkShare
2020-01-03,4144.96,12.44,32.32,22.57,13.62,1.52,3.7,2.24,8.038585,csi_300,CSI 300,Legulegu via AkShare
2020-01-06,4129.3,12.4,32.53,22.75,13.58,1.52,3.7,2.23,8.064516,csi_300,CSI 300,Legulegu via AkShare
2020-01-07,4160.23,12.47,32.71,22.84,13.66,1.52,3.73,2.26,8.019246,csi_300,沪深300,Legulegu via AkShare
2020-01-08,4112.32,12.32,32.38,22.35,13.5,1.51,3.68,2.22,8.116883,csi_300,CSI 300,Legulegu via AkShare
2020-01-09,4164.37,12.42,32.73,22.69,13.63,1.52,3.75,2.23,8.05153,csi_300,CSI 300,Legulegu via AkShare
2020-01-10,4163.18,12.43,32.74,22.59,13.62,1.52,3.77,2.24,8.045052,csi_300,CSI 300,Legulegu via AkShare
2020-01-13,4203.99,12.53,33.18,22.84,13.73,1.53,3.82,2.24,7.980846,csi_300,CSI 300,Legulegu via AkShare
2020-01-14,4189.89,12.49,33.13,22.77,13.7,1.52,3.8,2.24,8.006405,csi_300,CSI 300,Legulegu via AkShare
2020-01-15,4166.73,12.42,32.98,22.84,13.61,1.52,3.8,2.25,8.05153,csi_300,CSI 300,Legulegu via AkShare
2020-01-16,4149.04,12.34,32.92,22.57,13.53,1.51,3.8,2.23,8.103728,csi_300,CSI 300,Legulegu via AkShare
2020-01-17,4154.85,12.35,32.97,22.26,13.54,1.51,3.8,2.22,8.097166,csi_300,沪深300,Legulegu via AkShare
2020-01-20,4185.83,12.42,33.28,22.34,13.63,1.51,3.85,2.23,8.05153,csi_300,CSI 300,Legulegu via AkShare
2020-01-21,4114.31,12.23,32.82,22.0,13.42,1.49,3.8,2.2,8.176615,csi_300,CSI 300,Legulegu via AkShare
2020-01-22,4131.93,12.28,33.12,21.95,13.47,1.49,3.84,2.18,8.143322,csi_300,CSI 300,Legulegu via AkShare
2020-01-23,4003.9,11.96,32.15,21.01,13.12,1.45,3.73,2.08,8.361204,csi_300,CSI 300,Legulegu via AkShare
2020-02-03,3688.36,11.04,30.28,19.13,12.11,1.34,3.42,1.92,9.057971,csi_300,沪深300,Legulegu via AkShare
2020-02-04,3785.64,11.29,30.96,19.35,12.39,1.37,3.53,1.95,8.857396,csi_300,沪深300,Legulegu via AkShare
2020-02-05,3828.53,11.4,31.63,19.86,12.51,1.39,3.6,1.98,8.77193,csi_300,沪深300,Legulegu via AkShare
2020-02-06,3899.78,11.58,32.52,20.45,12.71,1.41,3.7,2.01,8.635579,csi_300,沪深300,Legulegu via AkShare
2020-02-07,3899.87,11.57,33.62,20.45,12.69,1.41,3.72,2.0,8.643042,csi_300,沪深300,Legulegu via AkShare
2020-02-10,3916.01,11.61,32.91,21.1,12.73,1.41,3.72,2.04,8.613264,csi_300,沪深300,Legulegu via AkShare
2020-02-11,3952.46,11.71,32.93,20.9,12.84,1.42,3.74,2.06,8.53971,csi_300,沪深300,Legulegu via AkShare
2020-02-12,3984.43,11.78,33.51,20.97,12.93,1.43,3.8,2.06,8.488964,csi_300,CSI 300,Legulegu via AkShare
2020-02-13,3959.92,11.71,34.32,20.76,12.85,1.43,3.78,2.04,8.53971,csi_300,CSI 300,Legulegu via AkShare
2020-02-14,3987.73,11.78,33.66,20.87,12.91,1.43,3.8,2.05,8.488964,csi_300,CSI 300,Legulegu via AkShare
2020-02-17,4077.42,12.03,34.63,21.64,13.18,1.46,3.91,2.07,8.312552,csi_300,CSI 300,Legulegu via AkShare
2020-02-18,4057.51,11.96,34.75,21.52,13.12,1.46,3.91,2.09,8.361204,csi_300,CSI 300,Legulegu via AkShare
2020-02-19,4051.31,11.96,34.48,21.3,13.11,1.45,3.89,2.1,8.361204,csi_300,CSI 300,Legulegu via AkShare
2020-02-20,4144.66,12.19,34.47,22.34,13.36,1.48,3.99,2.14,8.203445,csi_300,CSI 300,Legulegu via AkShare
2020-02-21,4149.49,12.24,34.91,22.35,13.19,1.48,4.03,2.17,8.169935,csi_300,CSI 300,Legulegu via AkShare
2020-02-24,4132.84,12.17,35.99,22.66,13.11,1.47,4.06,2.17,8.216927,csi_300,CSI 300,Legulegu via AkShare
2020-02-25,4123.85,12.08,36.09,22.36,13.04,1.47,4.06,2.15,8.278146,csi_300,CSI 300,Legulegu via AkShare
2020-02-26,4073.02,11.98,35.11,21.78,12.93,1.45,3.93,2.13,8.347245,csi_300,沪深300,Legulegu via AkShare
2020-02-27,4084.88,11.98,34.42,21.92,12.93,1.46,3.94,2.1,8.347245,csi_300,CSI 300,Legulegu via AkShare
2020-02-28,3940.05,11.57,32.41,20.43,12.49,1.41,3.77,2.01,8.643042,csi_300,CSI 300,Legulegu via AkShare
2020-03-02,4069.67,11.88,33.78,21.47,12.86,1.45,3.81,2.09,8.417508,csi_300,沪深300,Legulegu via AkShare
2020-03-03,4091.36,11.94,34.14,21.53,12.93,1.45,3.85,2.1,8.375209,csi_300,CSI 300,Legulegu via AkShare
2020-03-04,4115.05,12.0,34.3,21.92,13.0,1.46,3.85,2.14,8.333333,csi_300,CSI 300,Legulegu via AkShare
2020-03-05,4206.73,12.25,33.87,22.38,13.27,1.49,3.92,2.17,8.163265,csi_300,CSI 300,Legulegu via AkShare
2020-03-06,4138.51,12.07,34.33,21.99,13.07,1.47,3.88,2.14,8.285004,csi_300,CSI 300,Legulegu via AkShare
2020-03-09,3997.13,11.7,32.96,21.47,12.67,1.42,3.72,2.08,8.547009,csi_300,CSI 300,Legulegu via AkShare
2020-03-10,4082.73,11.91,33.86,22.35,12.9,1.45,3.82,2.07,8.396306,csi_300,CSI 300,Legulegu via AkShare
2020-03-11,4028.43,11.78,33.36,21.96,12.76,1.43,3.77,2.06,8.488964,csi_300,CSI 300,Legulegu via AkShare
2020-03-12,3950.91,11.59,32.65,21.32,12.55,1.41,3.68,2.01,8.628128,csi_300,CSI 300,Legulegu via AkShare
