date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2005-04-08,1003.45,14.98,30.39,20.65,15.68,2.01,2.12,1.92,6.675567,csi_300,CSI 300,Legulegu via AkShare
2005-04-11,995.42,15.12,29.77,20.65,15.76,2.03,2.14,1.95,6.613757,csi_300,沪深300,Legulegu via AkShare
2005-04-12,978.7,14.75,29.03,20.3,15.21,1.99,2.09,1.88,6.779661,csi_300,CSI 300,Legulegu via AkShare
2005-04-13,1000.9,15.12,29.53,20.78,15.59,2.04,2.15,1.95,6.613757,csi_300,CSI 300,Legulegu via AkShare
2005-04-14,986.98,14.99,28.95,20.56,15.42,2.02,2.11,1.93,6.671114,csi_300,CSI 300,Legulegu via AkShare
2005-04-15,974.08,14.79,28.68,20.52,15.22,1.99,2.08,1.89,6.761325,csi_300,沪深300,Legulegu via AkShare
2005-04-18,963.77,14.61,30.03,20.45,14.96,1.97,2.06,1.88,6.844627,csi_300,沪深300,Legulegu via AkShare
2005-04-19,965.89,14.58,30.54,20.75,15.0,1.97,2.06,1.9,6.858711,csi_300,沪深300,Legulegu via AkShare
2005-04-20,950.87,14.39,31.27,20.4,14.91,1.94,2.01,1.83,6.94927,csi_300,沪深300,Legulegu via AkShare
2005-04-21,943.98,14.3,31.43,20.28,14.82,1.93,1.99,1.8,6.993007,csi_300,沪深300,Legulegu via AkShare
2005-04-22,939.1,14.33,30.65,20.11,14.84,1.93,1.97,1.76,6.978367,csi_300,沪深300,Legulegu via AkShare
2005-04-25,930.07,14.15,30.59,19.73,14.73,1.91,1.93,1.71,7.067138,csi_300,沪深300,Legulegu via AkShare
2005-04-26,937.08,14.28,32.17,20.03,14.51,1.91,1.95,1.73,7.002801,csi_300,CSI 300,Legulegu via AkShare
2005-04-27,926.6,14.09,32.25,19.97,14.34,1.89,1.92,1.69,7.097232,csi_300,CSI 300,Legulegu via AkShare
2005-04-28,942.07,14.3,33.06,20.33,14.58,1.92,1.95,1.71,6.993007,csi_300,CSI 300,Legulegu via AkShare
2005-04-29,932.4,13.99,31.53,20.27,14.48,1.89,1.92,1.71,7.147963,csi_300,沪深300,Legulegu via AkShare
2005-05-09,909.17,13.71,31.0,19.63,14.33,1.82,1.87,1.67,7.293946,csi_300,CSI 300,Legulegu via AkShare
2005-05-10,913.08,13.81,31.06,20.17,14.43,1.84,1.87,1.65,7.24113,csi_300,CSI 300,Legulegu via AkShare
2005-05-11,901.85,13.64,31.85,20.11,14.25,1.81,1.85,1.65,7.331378,csi_300,CSI 300,Legulegu via AkShare
2005-05-12,885.82,13.32,31.52,19.76,13.93,1.77,1.83,1.61,7.507508,csi_300,CSI 300,Legulegu via AkShare
2005-05-13,887.54,13.33,31.86,19.84,13.94,1.77,1.83,1.64,7.501875,csi_300,CSI 300,Legulegu via AkShare
2005-05-16,875.27,13.16,31.51,19.56,13.76,1.75,1.8,1.62,7.598784,csi_300,沪深300,Legulegu via AkShare
