date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2006-01-04,941.43,12.81,26.81,18.42,14.18,1.76,1.79,1.57,7.806401,csi_300,CSI 300,Legulegu via AkShare
2006-01-05,959.13,13.02,27.25,18.87,14.42,1.79,1.82,1.58,7.680492,csi_300,沪深300,Legulegu via AkShare
2006-01-06,970.03,13.12,27.52,18.99,14.54,1.81,1.84,1.59,7.621951,csi_300,CSI 300,Legulegu via AkShare
2006-01-09,975.25,13.16,27.82,19.27,14.58,1.81,1.86,1.61,7.598784,csi_300,CSI 300,Legulegu via AkShare
2006-01-10,978.15,13.21,27.89,19.33,14.64,1.82,1.87,1.62,7.570023,csi_300,沪深300,Legulegu via AkShare
2006-01-11,973.48,13.08,27.82,19.12,14.5,1.8,1.86,1.61,7.64526,csi_300,沪深300,Legulegu via AkShare
2006-01-12,983.72,13.21,28.29,19.49,14.66,1.82,1.89,1.63,7.570023,csi_300,沪深300,Legulegu via AkShare
2006-01-13,978.81,13.11,28.26,19.53,14.55,1.8,1.88,1.62,7.627765,csi_300,沪深300,Legulegu via AkShare
2006-01-16,961.44,12.92,27.81,19.25,14.34,1.78,1.85,1.59,7.739938,csi_300,沪深300,Legulegu via AkShare
2006-01-17,964.29,13.02,27.9,19.18,14.44,1.79,1.85,1.59,7.680492,csi_300,沪深300,Legulegu via AkShare
2006-01-18,983.62,13.26,28.43,19.51,14.72,1.83,1.89,1.63,7.541478,csi_300,沪深300,Legulegu via AkShare
2006-01-19,991.22,13.44,28.64,19.57,14.91,1.85,1.9,1.65,7.440476,csi_300,沪深300,Legulegu via AkShare
2006-01-20,993.34,13.49,28.74,19.44,14.96,1.86,1.91,1.65,7.412898,csi_300,CSI 300,Legulegu via AkShare
2006-01-23,996.16,13.47,28.75,19.67,14.93,1.85,1.91,1.65,7.423905,csi_300,沪深300,Legulegu via AkShare
2006-01-24,999.09,13.44,28.82,19.7,14.89,1.85,1.91,1.66,7.440476,csi_300,沪深300,Legulegu via AkShare
2006-01-25,1009.6,13.56,28.98,19.93,15.01,1.87,1.93,1.66,7.374631,csi_300,沪深300,Legulegu via AkShare
2006-02-06,1033.23,13.9,29.57,20.52,15.37,1.91,1.97,1.71,7.194245,csi_300,沪深300,Legulegu via AkShare
2006-02-07,1029.94,13.82,29.48,20.43,15.3,1.9,1.97,1.7,7.23589,csi_300,沪深300,Legulegu via AkShare
2006-02-08,1033.07,13.88,29.67,20.27,15.38,1.91,1.97,1.73,7.204611,csi_300,沪深300,Legulegu via AkShare
2006-02-09,1019.6,13.66,29.17,20.03,15.13,1.88,1.94,1.7,7.320644,csi_300,CSI 300,Legulegu via AkShare
2006-02-10,1032.34,13.8,29.52,20.34,15.28,1.9,1.97,1.72,7.246377,csi_300,CSI 300,Legulegu via AkShare
2006-02-13,1031.61,13.76,29.45,20.46,15.23,1.89,1.97,1.71,7.267442,csi_300,CSI 300,Legulegu via AkShare
2006-02-14,1038.53,13.84,30.02,20.38,15.3,1.9,1.98,1.71,7.225434,csi_300,CSI 300,Legulegu via AkShare
2006-02-15,1041.66,14.02,30.05,20.34,15.49,1.93,1.98,1.7,7.132668,csi_300,CSI 300,Legulegu via AkShare
2006-02-16,1020.12,13.72,29.32,19.7,15.17,1.88,1.93,1.65,7.28863,csi_300,CSI 300,Legulegu via AkShare
2006-02-17,1020.37,13.72,29.03,19.88,15.15,1.88,1.92,1.65,7.28863,csi_300,CSI 300,Legulegu via AkShare
2006-02-20,1021.64,13.78,28.85,19.69,15.2,1.89,1.92,1.65,7.256894,csi_300,CSI 300,Legulegu via AkShare
2006-02-21,1038.82,14.03,29.36,19.8,15.48,1.92,1.95,1.66,7.127584,csi_300,CSI 300,Legulegu via AkShare
2006-02-22,1037.89,13.99,29.3,19.62,15.44,1.91,1.94,1.67,7.147963,csi_300,CSI 300,Legulegu via AkShare
2006-02-23,1041.37,14.02,29.26,19.6,15.49,1.92,1.94,1.68,7.132668,csi_300,CSI 300,Legulegu via AkShare
2006-02-24,1049.44,14.09,29.41,19.91,15.57,1.93,1.96,1.7,7.097232,csi_300,CSI 300,Legulegu via AkShare
2006-02-27,1047.85,14.1,29.27,19.88,15.58,1.93,1.95,1.69,7.092199,csi_300,CSI 300,Legulegu via AkShare
2006-02-28,1053.01,14.08,29.36,19.76,15.55,1.93,1.96,1.68,7.102273,csi_300,CSI 300,Legulegu via AkShare
2006-03-01,1056.62,14.13,29.52,19.98,15.6,1.94,1.97,1.69,7.077141,csi_300,CSI 300,Legulegu via AkShare
2006-03-02,1038.67,13.86,28.9,19.61,15.24,1.9,1.93,1.65,7.215007,csi_300,CSI 300,Legulegu via AkShare
2006-03-03,1041.68,13.96,28.93,19.69,15.34,1.91,1.93,1.63,7.163324,csi_300,CSI 300,Legulegu via AkShare
2006-03-06,1038.87,13.89,28.81,19.65,15.25,1.91,1.92,1.62,7.199424,csi_300,CSI 300,Legulegu via AkShare
2006-03-07,1014.97,13.57,27.88,19.21,14.88,1.86,1.87,1.57,7.369197,csi_300,CSI 300,Legulegu via AkShare
2006-03-08,1009.27,13.44,27.75,19.15,14.73,1.84,1.86,1.56,7.440476,csi_300,CSI 300,Legulegu via AkShare
2006-03-09,1004.34,13.4,27.57,18.98,14.7,1.83,1.88,1.55,7.462687,csi_300,CSI 300,Legulegu via AkShare
2006-03-10,1008.9,13.4,27.63,18.98,14.67,1.83,1.88,1.55,7.462687,csi_300,CSI 300,Legulegu via AkShare
2006-03-13,1019.86,13.66,27.88,19.26,14.93,1.85,1.9,1.57,7.320644,csi_300,CSI 300,Legulegu via AkShare
2006-03-14,1018.27,13.64,27.9,19.25,14.9,1.85,1.9,1.58,7.331378,csi_300,CSI 300,Legulegu via AkShare
2006-03-15,1028.96,13.81,28.14,19.47,15.1,1.87,1.92,1.6,7.24113,csi_300,CSI 300,Legulegu via AkShare
2006-03-16,1027.62,13.79,28.1,19.51,15.05,1.87,1.92,1.6,7.251632,csi_300,CSI 300,Legulegu via AkShare
2006-03-17,1024.02,13.7,27.93,19.47,14.94,1.86,1.9,1.58,7.29927,csi_300,CSI 300,Legulegu via AkShare
2006-03-20,1037.66,13.91,29.74,19.93,15.15,1.88,1.92,1.61,7.189073,csi_300,CSI 300,Legulegu via AkShare
2006-03-21,1040.76,13.95,29.74,20.01,15.13,1.88,1.93,1.61,7.168459,csi_300,CSI 300,Legulegu via AkShare
2006-03-22,1047.67,14.01,30.16,20.19,15.2,1.89,1.94,1.63,7.137759,csi_300,CSI 300,Legulegu via AkShare
2006-03-23,1048.54,14.06,30.35,20.1,15.21,1.89,1.94,1.64,7.112376,csi_300,CSI 300,Legulegu via AkShare
2006-03-24,1042.6,14.01,28.92,19.94,15.27,1.88,1.93,1.66,7.137759,csi_300,CSI 300,Legulegu via AkShare
2006-03-27,1050.71,14.13,29.91,20.38,15.49,1.88,1.95,1.66,7.077141,csi_300,CSI 300,Legulegu via AkShare
2006-03-28,1055.98,14.15,29.14,20.47,15.48,1.88,1.95,1.68,7.067138,csi_300,CSI 300,Legulegu via AkShare
2006-03-29,1065.29,14.23,29.13,20.61,15.11,1.89,1.96,1.69,7.027407,csi_300,CSI 300,Legulegu via AkShare
2006-03-30,1055.63,14.07,29.9,20.21,14.92,1.87,1.94,1.66,7.107321,csi_300,CSI 300,Legulegu via AkShare
2006-03-31,1061.09,14.03,29.94,20.2,14.88,1.87,1.95,1.67,7.127584,csi_300,CSI 300,Legulegu via AkShare
2006-04-03,1079.32,13.82,30.39,20.48,14.32,1.87,1.98,1.69,7.23589,csi_300,CSI 300,Legulegu via AkShare
2006-04-04,1089.37,13.99,29.72,20.68,14.39,1.88,2.0,1.72,7.147963,csi_300,CSI 300,Legulegu via AkShare
2006-04-05,1099.97,14.08,29.97,21.01,14.49,1.89,2.02,1.74,7.102273,csi_300,CSI 300,Legulegu via AkShare
2006-04-06,1103.24,14.1,30.2,21.11,14.48,1.9,2.02,1.73,7.092199,csi_300,CSI 300,Legulegu via AkShare
2006-04-07,1103.15,14.06,30.39,21.25,14.44,1.89,2.04,1.73,7.112376,csi_300,CSI 300,Legulegu via AkShare
2006-04-10,1117.91,14.2,30.95,21.47,14.6,1.91,2.07,1.76,7.042254,csi_300,CSI 300,Legulegu via AkShare
2006-04-11,1123.31,14.31,31.67,21.5,14.64,1.92,2.08,1.77,6.98812,csi_300,CSI 300,Legulegu via AkShare
2006-04-12,1117.07,14.3,31.25,21.71,14.6,1.91,2.06,1.75,6.993007,csi_300,CSI 300,Legulegu via AkShare
2006-04-13,1093.93,14.13,31.56,21.11,14.39,1.88,2.01,1.73,7.077141,csi_300,CSI 300,Legulegu via AkShare
2006-04-14,1118.61,14.43,32.07,21.65,14.7,1.92,2.06,1.73,6.930007,csi_300,CSI 300,Legulegu via AkShare
2006-04-17,1124.41,14.68,32.1,21.77,15.0,1.95,2.03,1.72,6.811989,csi_300,CSI 300,Legulegu via AkShare
2006-04-18,1131.28,14.81,32.89,21.72,15.09,1.95,2.03,1.71,6.752194,csi_300,CSI 300,Legulegu via AkShare
2006-04-19,1138.24,14.86,32.57,21.32,15.22,1.95,2.04,1.71,6.729475,csi_300,CSI 300,Legulegu via AkShare
2006-04-20,1134.38,14.73,33.13,21.04,15.03,1.94,2.03,1.71,6.788866,csi_300,CSI 300,Legulegu via AkShare
2006-04-21,1149.16,15.29,33.54,21.74,15.72,1.99,2.08,1.68,6.540222,csi_300,CSI 300,Legulegu via AkShare
2006-04-24,1142.7,15.32,33.74,21.32,15.6,1.96,2.06,1.63,6.527415,csi_300,CSI 300,Legulegu via AkShare
2006-04-25,1141.93,15.33,34.11,21.14,15.37,1.94,2.07,1.65,6.523157,csi_300,沪深300,Legulegu via AkShare
2006-04-26,1155.73,15.43,33.85,21.47,15.56,1.96,2.08,1.65,6.480881,csi_300,沪深300,Legulegu via AkShare
2006-04-27,1155.27,15.49,34.68,21.79,15.55,1.95,2.08,1.67,6.455778,csi_300,沪深300,Legulegu via AkShare
2006-04-28,1172.35,15.8,34.6,22.53,15.79,1.96,2.1,1.67,6.329114,csi_300,沪深300,Legulegu via AkShare
2006-05-08,1218.45,16.64,34.92,23.1,16.44,2.05,2.18,1.75,6.009615,csi_300,沪深300,Legulegu via AkShare
2006-05-09,1251.61,17.0,33.96,23.82,16.79,2.09,2.25,1.81,5.882353,csi_300,沪深300,Legulegu via AkShare
2006-05-10,1265.93,17.12,33.65,24.64,16.92,2.11,2.29,1.85,5.841121,csi_300,沪深300,Legulegu via AkShare
2006-05-11,1255.04,16.96,33.5,23.91,16.75,2.09,2.28,1.83,5.896226,csi_300,沪深300,Legulegu via AkShare
2006-05-12,1296.26,17.64,34.83,24.78,17.36,2.17,2.37,1.88,5.668934,csi_300,沪深300,Legulegu via AkShare
2006-05-15,1352.16,18.36,35.54,25.68,18.04,2.26,2.48,2.0,5.446623,csi_300,沪深300,Legulegu via AkShare
2006-05-16,1331.13,17.84,34.58,24.89,17.57,2.19,2.41,1.92,5.605381,csi_300,沪深300,Legulegu via AkShare
2006-05-17,1335.52,17.89,35.84,25.24,17.64,2.2,2.42,1.96,5.589715,csi_300,沪深300,Legulegu via AkShare
2006-05-18,1331.2,17.73,36.01,25.81,17.49,2.18,2.42,1.98,5.640158,csi_300,沪深300,Legulegu via AkShare
2006-05-19,1366.1,18.12,35.92,26.01,17.89,2.23,2.48,2.02,5.518764,csi_300,沪深300,Legulegu via AkShare
