date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2007-01-04,2067.09,31.27,39.64,30.09,31.0,3.48,3.6,2.76,3.197953,csi_300,CSI 300,Legulegu via AkShare
2007-01-05,2072.88,30.13,40.37,30.73,29.73,3.36,3.65,2.83,3.318951,csi_300,CSI 300,Legulegu via AkShare
2007-01-08,2131.56,30.78,41.06,31.87,30.38,3.43,3.77,2.96,3.248863,csi_300,CSI 300,Legulegu via AkShare
2007-01-09,2200.09,32.01,41.05,32.53,31.59,3.57,3.87,3.05,3.124024,csi_300,CSI 300,Legulegu via AkShare
2007-01-10,2255.97,32.16,42.26,33.6,31.74,3.59,3.98,3.22,3.109453,csi_300,CSI 300,Legulegu via AkShare
2007-01-11,2231.63,31.39,42.25,33.25,30.99,3.5,3.97,3.12,3.185728,csi_300,CSI 300,Legulegu via AkShare
2007-01-12,2173.75,30.3,41.95,32.69,29.91,3.38,3.88,3.03,3.30033,csi_300,CSI 300,Legulegu via AkShare
2007-01-15,2287.34,31.78,43.29,34.18,31.36,3.54,4.08,3.16,3.146633,csi_300,CSI 300,Legulegu via AkShare
2007-01-16,2353.87,32.05,44.79,35.67,31.62,3.57,4.23,3.29,3.120125,csi_300,沪深300,Legulegu via AkShare
2007-01-17,2308.93,31.49,44.9,35.05,31.08,3.51,4.18,3.2,3.175611,csi_300,沪深300,Legulegu via AkShare
2007-01-18,2317.1,31.07,45.76,36.14,30.7,3.47,4.26,3.2,3.218539,csi_300,CSI 300,Legulegu via AkShare
2007-01-19,2396.09,31.91,46.62,37.63,31.52,3.56,4.43,3.31,3.133814,csi_300,CSI 300,Legulegu via AkShare
2007-01-22,2491.31,32.92,48.3,39.1,32.62,3.68,4.61,3.44,3.037667,csi_300,CSI 300,Legulegu via AkShare
2007-01-23,2508.13,37.6,48.05,39.34,36.08,4.13,4.62,3.53,2.659574,csi_300,CSI 300,Legulegu via AkShare
2007-01-24,2536.43,37.54,48.35,39.27,36.01,4.12,4.64,3.57,2.663825,csi_300,沪深300,Legulegu via AkShare
2007-01-25,2452.83,35.98,47.11,37.96,34.52,3.94,4.46,3.45,2.779322,csi_300,CSI 300,Legulegu via AkShare
2007-01-26,2512.92,36.35,46.91,38.21,34.87,3.99,4.53,3.56,2.751032,csi_300,CSI 300,Legulegu via AkShare
2007-01-29,2576.92,37.04,48.34,39.13,35.53,4.06,4.64,3.68,2.699784,csi_300,CSI 300,Legulegu via AkShare
2007-01-30,2551.88,36.82,47.87,39.05,35.32,4.04,4.61,3.61,2.715915,csi_300,沪深300,Legulegu via AkShare
2007-01-31,2385.34,34.95,44.96,36.29,33.51,3.83,4.34,3.41,2.86123,csi_300,CSI 300,Legulegu via AkShare
2007-02-01,2395.17,34.91,45.49,36.08,33.48,3.83,4.38,3.46,2.864509,csi_300,CSI 300,Legulegu via AkShare
2007-02-02,2298.0,33.34,44.05,35.5,31.98,3.66,4.24,3.3,2.9994,csi_300,CSI 300,Legulegu via AkShare
2007-02-05,2271.8,32.42,44.38,35.17,31.1,3.55,4.24,3.31,3.084516,csi_300,CSI 300,Legulegu via AkShare
2007-02-06,2316.04,33.19,45.16,36.26,31.84,3.64,4.3,3.32,3.012956,csi_300,CSI 300,Legulegu via AkShare
2007-02-07,2369.79,33.68,46.18,36.92,32.31,3.69,4.39,3.4,2.969121,csi_300,CSI 300,Legulegu via AkShare
2007-02-08,2410.6,33.86,47.14,37.36,32.49,3.71,4.49,3.46,2.953337,csi_300,CSI 300,Legulegu via AkShare
2007-02-09,2397.25,33.72,47.34,37.49,32.36,3.7,4.49,3.48,2.965599,csi_300,CSI 300,Legulegu via AkShare
2007-02-12,2485.39,34.67,48.18,38.79,33.26,3.81,4.62,3.61,2.884338,csi_300,CSI 300,Legulegu via AkShare
2007-02-13,2522.63,34.82,48.64,39.09,33.51,3.83,4.68,3.69,2.871913,csi_300,CSI 300,Legulegu via AkShare
2007-02-14,2588.35,35.75,49.69,40.23,34.4,3.94,4.78,3.75,2.797203,csi_300,CSI 300,Legulegu via AkShare
2007-02-15,2668.63,36.89,50.27,41.53,35.49,4.06,4.93,3.91,2.710762,csi_300,CSI 300,Legulegu via AkShare
2007-02-16,2676.74,36.85,51.27,41.28,35.47,4.06,4.96,3.95,2.713704,csi_300,CSI 300,Legulegu via AkShare
2007-02-26,2707.68,37.18,52.62,41.62,35.81,4.13,5.05,4.05,2.689618,csi_300,CSI 300,Legulegu via AkShare
2007-02-27,2457.49,33.84,48.51,37.98,32.6,3.76,4.6,3.67,2.955083,csi_300,CSI 300,Legulegu via AkShare
2007-02-28,2544.57,35.15,50.42,39.45,33.85,3.9,4.73,3.81,2.84495,csi_300,沪深300,Legulegu via AkShare
2007-03-01,2473.54,34.07,49.11,37.9,32.81,3.78,4.6,3.68,2.935134,csi_300,CSI 300,Legulegu via AkShare
2007-03-02,2508.73,34.44,49.74,38.93,33.17,3.82,4.66,3.75,2.9036,csi_300,CSI 300,Legulegu via AkShare
2007-03-05,2475.61,33.79,49.56,38.36,32.54,3.74,4.63,3.74,2.959455,csi_300,CSI 300,Legulegu via AkShare
2007-03-06,2520.29,34.54,49.89,38.9,33.18,3.83,4.66,3.75,2.895194,csi_300,CSI 300,Legulegu via AkShare
2007-03-07,2589.44,35.19,51.32,39.83,33.81,3.9,4.8,3.86,2.841716,csi_300,CSI 300,Legulegu via AkShare
2007-03-08,2627.63,35.48,52.2,40.67,34.1,3.93,4.88,3.96,2.818489,csi_300,CSI 300,Legulegu via AkShare
2007-03-09,2611.39,35.56,51.78,40.25,34.11,3.95,4.84,3.91,2.812148,csi_300,CSI 300,Legulegu via AkShare
2007-03-12,2616.17,35.65,52.31,40.71,34.12,3.96,4.86,3.98,2.805049,csi_300,CSI 300,Legulegu via AkShare
2007-03-13,2640.17,35.7,52.03,41.09,34.15,3.96,4.91,4.05,2.80112,csi_300,CSI 300,Legulegu via AkShare
2007-03-14,2597.36,34.91,51.75,40.22,33.36,3.87,4.85,4.01,2.864509,csi_300,CSI 300,Legulegu via AkShare
2007-03-15,2645.55,36.19,53.73,41.25,34.13,3.95,4.95,4.12,2.763194,csi_300,CSI 300,Legulegu via AkShare
2007-03-16,2604.23,35.86,52.44,40.27,33.73,3.93,4.87,3.99,2.788622,csi_300,CSI 300,Legulegu via AkShare
2007-03-19,2659.41,36.84,53.19,40.55,34.62,4.05,4.91,3.99,2.714441,csi_300,CSI 300,Legulegu via AkShare
2007-03-20,2672.77,36.54,53.66,41.0,34.47,4.05,4.95,4.06,2.736727,csi_300,CSI 300,Legulegu via AkShare
2007-03-21,2702.6,36.77,54.49,41.53,34.7,4.08,5.01,4.11,2.719608,csi_300,CSI 300,Legulegu via AkShare
2007-03-22,2711.32,36.84,54.41,41.32,34.68,4.09,5.01,4.15,2.714441,csi_300,沪深300,Legulegu via AkShare
2007-03-23,2716.27,35.01,53.64,40.79,34.6,4.07,5.02,4.18,2.856327,csi_300,CSI 300,Legulegu via AkShare
2007-03-26,2764.03,35.48,54.96,42.26,34.84,4.12,5.1,4.32,2.818489,csi_300,CSI 300,Legulegu via AkShare
2007-03-27,2784.02,35.55,55.7,42.84,34.9,4.13,5.16,4.33,2.81294,csi_300,CSI 300,Legulegu via AkShare
2007-03-28,2797.65,36.01,54.91,42.62,35.23,4.16,5.07,4.27,2.777006,csi_300,CSI 300,Legulegu via AkShare
2007-03-29,2783.31,36.61,53.51,41.25,35.76,4.23,4.98,4.22,2.731494,csi_300,CSI 300,Legulegu via AkShare
2007-03-30,2781.78,36.37,53.82,41.53,35.58,4.19,4.98,4.22,2.749519,csi_300,CSI 300,Legulegu via AkShare
2007-04-02,2850.11,36.84,53.69,42.47,35.92,4.17,5.06,4.24,2.714441,csi_300,CSI 300,Legulegu via AkShare
2007-04-03,2888.12,37.25,54.56,43.34,36.08,4.2,5.11,4.35,2.684564,csi_300,CSI 300,Legulegu via AkShare
2007-04-04,2911.82,35.82,55.01,43.43,35.84,4.22,5.15,4.32,2.791736,csi_300,CSI 300,Legulegu via AkShare
