date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2011-01-04,3189.68,15.4,36.43,26.92,19.31,2.4,4.63,3.71,6.493506,csi_300,沪深300,Legulegu via AkShare
2011-01-05,3175.66,15.3,36.33,26.62,19.2,2.39,4.61,3.75,6.535948,csi_300,沪深300,Legulegu via AkShare
2011-01-06,3159.64,15.19,36.21,26.63,19.07,2.37,4.59,3.72,6.583278,csi_300,沪深300,Legulegu via AkShare
2011-01-07,3166.62,15.31,35.98,26.55,19.21,2.39,4.56,3.73,6.531679,csi_300,CSI 300,Legulegu via AkShare
2011-01-10,3108.19,15.09,35.19,26.3,18.93,2.36,4.45,3.61,6.626905,csi_300,CSI 300,Legulegu via AkShare
2011-01-11,3124.92,15.18,35.15,26.15,19.05,2.37,4.44,3.59,6.587615,csi_300,CSI 300,Legulegu via AkShare
2011-01-12,3142.34,15.26,35.32,26.44,19.16,2.38,4.45,3.65,6.55308,csi_300,CSI 300,Legulegu via AkShare
2011-01-13,3141.28,15.32,35.22,26.12,19.24,2.39,4.45,3.63,6.527415,csi_300,CSI 300,Legulegu via AkShare
2011-01-14,3091.86,15.16,34.51,25.3,19.03,2.36,4.36,3.57,6.596306,csi_300,沪深300,Legulegu via AkShare
2011-01-17,2974.35,14.64,33.1,24.41,18.44,2.29,4.18,3.34,6.830601,csi_300,CSI 300,Legulegu via AkShare
2011-01-18,2977.65,14.62,33.1,24.65,18.45,2.29,4.18,3.31,6.839945,csi_300,CSI 300,Legulegu via AkShare
2011-01-19,3044.85,14.86,33.96,25.49,18.76,2.33,4.29,3.41,6.729475,csi_300,CSI 300,Legulegu via AkShare
2011-01-20,2944.71,14.43,32.78,24.73,18.2,2.26,4.14,3.27,6.930007,csi_300,CSI 300,Legulegu via AkShare
2011-01-21,2983.46,14.63,33.13,25.31,18.46,2.29,4.17,3.32,6.83527,csi_300,CSI 300,Legulegu via AkShare
