date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2016-01-04,3469.07,12.21,38.65,26.8,12.99,1.63,3.85,2.85,8.190008,csi_300,CSI 300,Legulegu via AkShare
2016-01-05,3478.78,12.22,38.2,26.89,13.02,1.63,3.82,2.86,8.183306,csi_300,CSI 300,Legulegu via AkShare
2016-01-06,3539.81,12.44,39.16,27.58,13.26,1.66,3.9,2.92,8.038585,csi_300,CSI 300,Legulegu via AkShare
2016-01-07,3294.38,11.67,36.79,25.61,12.43,1.55,3.57,2.7,8.56898,csi_300,CSI 300,Legulegu via AkShare
2016-01-08,3361.56,11.91,36.66,26.7,12.69,1.59,3.64,2.73,8.396306,csi_300,CSI 300,Legulegu via AkShare
2016-01-11,3192.45,11.36,35.31,25.11,12.11,1.51,3.42,2.54,8.802817,csi_300,CSI 300,Legulegu via AkShare
2016-01-12,3215.71,11.42,36.61,25.25,12.18,1.52,3.46,2.57,8.756567,csi_300,CSI 300,Legulegu via AkShare
2016-01-13,3155.88,11.21,35.41,24.57,11.96,1.49,3.36,2.47,8.920607,csi_300,CSI 300,Legulegu via AkShare
2016-01-14,3221.57,11.39,36.62,25.04,12.16,1.52,3.47,2.54,8.779631,csi_300,CSI 300,Legulegu via AkShare
2016-01-15,3118.73,11.03,35.25,24.02,11.77,1.47,3.35,2.43,9.066183,csi_300,CSI 300,Legulegu via AkShare
2016-01-18,3130.73,11.04,35.66,24.12,11.78,1.47,3.39,2.46,9.057971,csi_300,CSI 300,Legulegu via AkShare
2016-01-19,3223.13,11.35,35.66,24.73,12.12,1.51,3.49,2.56,8.810573,csi_300,CSI 300,Legulegu via AkShare
2016-01-20,3174.38,11.22,36.44,24.52,11.97,1.49,3.44,2.51,8.912656,csi_300,CSI 300,Legulegu via AkShare
2016-01-21,3081.35,10.92,35.04,23.5,11.64,1.45,3.31,2.41,9.157509,csi_300,CSI 300,Legulegu via AkShare
2016-01-22,3113.46,11.03,35.55,24.01,11.76,1.46,3.35,2.44,9.066183,csi_300,CSI 300,Legulegu via AkShare
2016-01-25,3128.89,11.08,35.97,24.24,11.82,1.47,3.37,2.46,9.025271,csi_300,CSI 300,Legulegu via AkShare
2016-01-26,2940.51,10.44,33.32,22.26,11.12,1.38,3.15,2.28,9.578544,csi_300,沪深300,Legulegu via AkShare
2016-01-27,2930.35,10.41,33.26,21.7,11.1,1.38,3.14,2.26,9.606148,csi_300,CSI 300,Legulegu via AkShare
2016-01-28,2853.76,10.19,31.93,21.34,10.84,1.35,3.03,2.17,9.813543,csi_300,CSI 300,Legulegu via AkShare
2016-01-29,2946.09,10.47,33.08,21.97,11.16,1.39,3.14,2.24,9.551098,csi_300,CSI 300,Legulegu via AkShare
2016-02-01,2901.05,10.34,32.66,21.87,10.96,1.37,3.1,2.19,9.67118,csi_300,CSI 300,Legulegu via AkShare
2016-02-02,2961.33,10.52,33.63,22.29,11.15,1.39,3.18,2.25,9.505703,csi_300,CSI 300,Legulegu via AkShare
2016-02-03,2948.64,10.46,33.63,22.39,11.08,1.38,3.17,2.24,9.560229,csi_300,沪深300,Legulegu via AkShare
2016-02-04,2984.76,10.57,34.34,22.81,11.21,1.4,3.22,2.28,9.460738,csi_300,CSI 300,Legulegu via AkShare
2016-02-05,2963.79,10.51,34.09,22.56,11.14,1.39,3.17,2.24,9.514748,csi_300,CSI 300,Legulegu via AkShare
2016-02-15,2946.71,10.42,34.08,22.48,11.05,1.38,3.17,2.2,9.596929,csi_300,沪深300,Legulegu via AkShare
2016-02-16,3037.04,10.73,35.37,23.21,11.37,1.42,3.27,2.29,9.319664,csi_300,CSI 300,Legulegu via AkShare
2016-02-17,3063.32,10.82,35.8,23.26,11.47,1.43,3.31,2.38,9.242144,csi_300,CSI 300,Legulegu via AkShare
2016-02-18,3053.7,10.79,35.68,23.28,11.44,1.42,3.3,2.37,9.267841,csi_300,CSI 300,Legulegu via AkShare
2016-02-19,3051.59,10.76,35.77,23.38,11.41,1.42,3.3,2.4,9.29368,csi_300,CSI 300,Legulegu via AkShare
2016-02-22,3118.87,11.01,36.53,23.85,11.68,1.45,3.37,2.45,9.082652,csi_300,CSI 300,Legulegu via AkShare
2016-02-23,3089.36,10.9,36.19,23.85,11.56,1.44,3.34,2.43,9.174312,csi_300,CSI 300,Legulegu via AkShare
2016-02-24,3109.55,10.97,36.39,24.29,11.64,1.44,3.35,2.45,9.11577,csi_300,沪深300,Legulegu via AkShare
2016-02-25,2918.75,10.35,33.58,22.41,10.97,1.36,3.1,2.24,9.661836,csi_300,CSI 300,Legulegu via AkShare
2016-02-26,2948.03,10.46,33.76,22.2,11.09,1.38,3.12,2.25,9.560229,csi_300,CSI 300,Legulegu via AkShare
2016-02-29,2877.47,10.26,33.91,22.06,10.85,1.35,2.97,2.15,9.746589,csi_300,CSI 300,Legulegu via AkShare
2016-03-01,2930.69,10.42,34.8,22.23,10.99,1.37,3.04,2.2,9.596929,csi_300,CSI 300,Legulegu via AkShare
2016-03-02,3051.33,10.82,35.54,23.75,11.42,1.43,3.17,2.31,9.242144,csi_300,CSI 300,Legulegu via AkShare
2016-03-03,3058.42,10.85,35.55,23.66,11.45,1.43,3.18,2.32,9.21659,csi_300,CSI 300,Legulegu via AkShare
2016-03-04,3093.89,11.05,34.15,23.65,11.65,1.45,3.13,2.31,9.049774,csi_300,CSI 300,Legulegu via AkShare
2016-03-07,3104.84,11.05,34.8,23.8,11.65,1.46,3.18,2.34,9.049774,csi_300,CSI 300,Legulegu via AkShare
2016-03-08,3107.67,11.06,35.75,23.89,11.66,1.46,3.17,2.34,9.041591,csi_300,CSI 300,Legulegu via AkShare
2016-03-09,3071.91,10.98,34.94,23.67,11.56,1.45,3.11,2.26,9.107468,csi_300,CSI 300,Legulegu via AkShare
2016-03-10,3013.15,10.77,34.29,23.44,11.32,1.42,3.05,2.24,9.285051,csi_300,CSI 300,Legulegu via AkShare
2016-03-11,3018.28,10.81,34.22,23.4,11.35,1.43,3.05,2.23,9.250694,csi_300,沪深300,Legulegu via AkShare
2016-03-14,3065.69,10.94,35.28,23.81,11.47,1.44,3.11,2.29,9.140768,csi_300,CSI 300,Legulegu via AkShare
2016-03-15,3074.78,10.98,35.05,24.19,11.51,1.45,3.1,2.31,9.107468,csi_300,CSI 300,Legulegu via AkShare
2016-03-16,3090.03,11.06,34.77,23.84,11.5,1.45,3.08,2.28,9.041591,csi_300,CSI 300,Legulegu via AkShare
2016-03-17,3124.2,11.16,35.68,23.86,11.61,1.47,3.16,2.33,8.960573,csi_300,CSI 300,Legulegu via AkShare
2016-03-18,3171.96,11.31,35.77,24.34,11.77,1.48,3.25,2.42,8.841733,csi_300,CSI 300,Legulegu via AkShare
2016-03-21,3249.44,11.52,35.44,24.91,11.93,1.51,3.32,2.49,8.680556,csi_300,CSI 300,Legulegu via AkShare
2016-03-22,3225.79,11.43,35.3,24.53,11.84,1.5,3.31,2.45,8.748906,csi_300,CSI 300,Legulegu via AkShare
2016-03-23,3236.09,11.47,35.5,24.9,11.84,1.5,3.33,2.5,8.718396,csi_300,CSI 300,Legulegu via AkShare
2016-03-24,3181.85,11.34,35.97,23.78,11.99,1.48,3.28,2.43,8.818342,csi_300,CSI 300,Legulegu via AkShare
2016-03-25,3197.82,11.4,35.13,23.83,12.15,1.48,3.28,2.48,8.77193,csi_300,CSI 300,Legulegu via AkShare
2016-03-28,3169.73,11.3,34.66,23.67,12.0,1.47,3.26,2.45,8.849558,csi_300,CSI 300,Legulegu via AkShare
2016-03-29,3135.41,11.19,34.62,23.07,11.85,1.46,3.19,2.44,8.93655,csi_300,CSI 300,Legulegu via AkShare
2016-03-30,3216.28,11.4,35.63,23.61,12.15,1.49,3.28,2.47,8.77193,csi_300,CSI 300,Legulegu via AkShare
2016-03-31,3218.09,11.44,35.2,23.63,12.02,1.47,3.28,2.52,8.741259,csi_300,CSI 300,Legulegu via AkShare
2016-04-01,3221.89,11.48,36.09,23.77,12.04,1.47,3.27,2.51,8.710801,csi_300,沪深300,Legulegu via AkShare
2016-04-05,3264.49,11.59,35.86,24.41,12.16,1.49,3.34,2.57,8.628128,csi_300,CSI 300,Legulegu via AkShare
2016-04-06,3257.53,11.56,35.86,24.58,12.13,1.48,3.34,2.56,8.650519,csi_300,沪深300,Legulegu via AkShare
2016-04-07,3209.29,11.41,35.23,24.1,11.94,1.46,3.28,2.5,8.764242,csi_300,CSI 300,Legulegu via AkShare
2016-04-08,3185.73,11.32,34.98,23.73,11.85,1.45,3.26,2.47,8.833922,csi_300,CSI 300,Legulegu via AkShare
2016-04-11,3230.1,11.47,35.56,24.22,11.99,1.47,3.32,2.53,8.718396,csi_300,CSI 300,Legulegu via AkShare
2016-04-12,3218.45,11.45,35.43,24.43,11.96,1.47,3.3,2.52,8.733624,csi_300,CSI 300,Legulegu via AkShare
2016-04-13,3261.38,11.6,36.04,24.95,12.12,1.49,3.34,2.55,8.62069,csi_300,CSI 300,Legulegu via AkShare
2016-04-14,3275.83,11.65,36.23,25.21,12.17,1.49,3.36,2.56,8.583691,csi_300,CSI 300,Legulegu via AkShare
2016-04-15,3272.21,11.66,35.87,24.9,12.16,1.49,3.35,2.53,8.576329,csi_300,CSI 300,Legulegu via AkShare
2016-04-18,3228.45,11.52,35.53,24.59,11.96,1.47,3.3,2.49,8.680556,csi_300,CSI 300,Legulegu via AkShare
2016-04-19,3238.3,11.54,35.54,24.69,11.95,1.47,3.3,2.49,8.665511,csi_300,CSI 300,Legulegu via AkShare
2016-04-20,3181.03,11.36,35.29,23.77,11.71,1.45,3.2,2.41,8.802817,csi_300,CSI 300,Legulegu via AkShare
2016-04-21,3160.6,11.29,34.93,23.56,11.64,1.44,3.15,2.38,8.857396,csi_300,CSI 300,Legulegu via AkShare
2016-04-22,3174.9,11.34,35.37,23.64,11.66,1.44,3.17,2.37,8.818342,csi_300,CSI 300,Legulegu via AkShare
2016-04-25,3162.03,11.29,35.48,23.4,11.55,1.44,3.15,2.36,8.857396,csi_300,CSI 300,Legulegu via AkShare
2016-04-26,3179.16,11.34,35.4,23.8,11.59,1.44,3.17,2.39,8.818342,csi_300,CSI 300,Legulegu via AkShare
2016-04-27,3165.92,11.29,35.2,23.62,11.47,1.43,3.15,2.39,8.857396,csi_300,CSI 300,Legulegu via AkShare
2016-04-28,3160.58,11.27,35.47,22.64,11.43,1.42,3.13,2.36,8.873114,csi_300,CSI 300,Legulegu via AkShare
2016-04-29,3156.75,11.32,36.55,23.11,11.32,1.4,3.12,2.36,8.833922,csi_300,CSI 300,Legulegu via AkShare
2016-05-03,3213.54,11.47,37.62,23.28,11.49,1.41,3.19,2.43,8.718396,csi_300,CSI 300,Legulegu via AkShare
2016-05-04,3209.46,11.44,37.52,23.17,11.47,1.41,3.19,2.43,8.741259,csi_300,CSI 300,Legulegu via AkShare
2016-05-05,3213.92,11.46,37.7,23.25,11.49,1.41,3.21,2.44,8.726003,csi_300,CSI 300,Legulegu via AkShare
2016-05-06,3130.35,11.2,36.44,22.52,11.22,1.38,3.12,2.37,8.928571,csi_300,CSI 300,Legulegu via AkShare
2016-05-09,3065.62,10.97,35.26,22.01,10.99,1.35,3.04,2.29,9.11577,csi_300,沪深300,Legulegu via AkShare
2016-05-10,3069.11,10.98,35.24,22.15,11.01,1.35,3.04,2.3,9.107468,csi_300,CSI 300,Legulegu via AkShare
2016-05-11,3082.81,11.04,35.24,22.6,11.06,1.36,3.05,2.32,9.057971,csi_300,CSI 300,Legulegu via AkShare
2016-05-12,3090.14,11.06,35.23,22.97,11.07,1.36,3.04,2.32,9.041591,csi_300,CSI 300,Legulegu via AkShare
2016-05-13,3074.94,11.02,35.06,22.84,11.03,1.36,3.02,2.3,9.07441,csi_300,沪深300,Legulegu via AkShare
2016-05-16,3095.31,11.08,35.41,23.13,11.09,1.36,3.06,2.32,9.025271,csi_300,CSI 300,Legulegu via AkShare
2016-05-17,3086.02,11.06,35.43,22.64,11.07,1.36,3.05,2.32,9.041591,csi_300,CSI 300,Legulegu via AkShare
2016-05-18,3068.04,11.0,34.89,22.27,11.02,1.36,3.01,2.31,9.090909,csi_300,CSI 300,Legulegu via AkShare
2016-05-19,3062.5,10.98,34.97,22.39,10.99,1.35,3.02,2.3,9.107468,csi_300,CSI 300,Legulegu via AkShare
2016-05-20,3078.22,11.03,35.2,22.66,11.04,1.36,3.04,2.32,9.066183,csi_300,CSI 300,Legulegu via AkShare
2016-05-23,3087.22,11.07,35.41,22.66,11.07,1.36,3.06,2.33,9.033424,csi_300,CSI 300,Legulegu via AkShare
2016-05-24,3063.56,11.0,35.11,22.48,11.01,1.36,3.04,2.3,9.090909,csi_300,CSI 300,Legulegu via AkShare
2016-05-25,3059.23,10.98,34.86,22.39,10.99,1.35,3.02,2.29,9.107468,csi_300,CSI 300,Legulegu via AkShare
2016-05-26,3064.21,11.01,35.16,22.31,11.01,1.36,3.03,2.29,9.082652,csi_300,CSI 300,Legulegu via AkShare
2016-05-27,3062.5,11.0,35.22,22.36,11.01,1.36,3.03,2.29,9.090909,csi_300,CSI 300,Legulegu via AkShare
2016-05-30,3066.71,11.03,34.88,22.18,11.04,1.36,3.02,2.26,9.066183,csi_300,CSI 300,Legulegu via AkShare
2016-05-31,3169.56,11.36,36.28,22.92,11.37,1.4,3.15,2.36,8.802817,csi_300,CSI 300,Legulegu via AkShare
2016-06-01,3160.55,11.33,36.42,22.93,11.34,1.39,3.15,2.36,8.826125,csi_300,沪深300,Legulegu via AkShare
2016-06-02,3167.1,11.34,36.64,23.21,11.35,1.4,3.17,2.38,8.818342,csi_300,沪深300,Legulegu via AkShare
2016-06-03,3189.33,11.41,36.67,23.56,11.42,1.41,3.18,2.39,8.764242,csi_300,CSI 300,Legulegu via AkShare
2016-06-06,3178.79,11.4,36.75,23.66,11.4,1.4,3.17,2.39,8.77193,csi_300,CSI 300,Legulegu via AkShare
2016-06-07,3177.05,11.4,36.7,23.57,11.41,1.4,3.17,2.38,8.77193,csi_300,CSI 300,Legulegu via AkShare
2016-06-08,3163.99,11.36,36.48,23.5,11.37,1.4,3.16,2.38,8.802817,csi_300,CSI 300,Legulegu via AkShare
2016-06-13,3066.34,11.15,36.78,23.12,11.19,1.38,3.44,2.3,8.96861,csi_300,CSI 300,Legulegu via AkShare
2016-06-14,3075.98,11.17,36.56,23.25,11.21,1.38,3.41,2.3,8.952551,csi_300,CSI 300,Legulegu via AkShare
2016-06-15,3116.37,11.28,37.4,23.73,11.33,1.4,3.49,2.32,8.865248,csi_300,CSI 300,Legulegu via AkShare
2016-06-16,3094.67,11.21,36.23,23.57,11.25,1.39,3.47,2.31,8.920607,csi_300,沪深300,Legulegu via AkShare
2016-06-17,3110.36,11.25,37.33,23.72,11.3,1.4,3.49,2.32,8.888889,csi_300,CSI 300,Legulegu via AkShare
2016-06-20,3112.67,11.27,37.25,23.69,11.31,1.4,3.49,2.32,8.873114,csi_300,CSI 300,Legulegu via AkShare
2016-06-21,3106.32,11.25,37.03,23.6,11.29,1.4,3.47,2.31,8.888889,csi_300,CSI 300,Legulegu via AkShare
2016-06-22,3133.96,11.34,37.56,23.73,11.39,1.41,3.52,2.33,8.818342,csi_300,CSI 300,Legulegu via AkShare
2016-06-23,3117.32,11.3,37.41,23.76,11.34,1.4,3.51,2.33,8.849558,csi_300,CSI 300,Legulegu via AkShare
2016-06-24,3077.16,11.15,36.06,23.42,11.19,1.39,3.47,2.3,8.96861,csi_300,CSI 300,Legulegu via AkShare
2016-06-27,3120.54,11.28,36.83,23.79,11.32,1.41,3.55,2.32,8.865248,csi_300,CSI 300,Legulegu via AkShare
2016-06-28,3136.4,11.33,37.15,23.89,11.37,1.41,3.59,2.35,8.826125,csi_300,CSI 300,Legulegu via AkShare
2016-06-29,3151.39,11.39,37.19,23.89,11.43,1.42,3.58,2.35,8.779631,csi_300,CSI 300,Legulegu via AkShare
2016-06-30,3153.92,11.37,37.32,23.9,11.42,1.42,3.61,2.34,8.795075,csi_300,CSI 300,Legulegu via AkShare
2016-07-01,3154.2,11.38,37.25,23.97,11.43,1.43,3.6,2.33,8.787346,csi_300,CSI 300,Legulegu via AkShare
2016-07-04,3204.7,11.55,38.17,24.39,11.6,1.45,3.67,2.38,8.658009,csi_300,沪深300,Legulegu via AkShare
2016-07-05,3207.38,11.58,38.35,24.46,11.62,1.45,3.67,2.39,8.635579,csi_300,CSI 300,Legulegu via AkShare
2016-07-06,3216.8,11.6,38.59,24.87,11.65,1.45,3.71,2.39,8.62069,csi_300,CSI 300,Legulegu via AkShare
2016-07-07,3209.95,11.59,38.5,24.88,11.63,1.46,3.7,2.43,8.628128,csi_300,CSI 300,Legulegu via AkShare
2016-07-08,3192.28,11.48,38.36,24.68,11.52,1.45,3.7,2.42,8.710801,csi_300,CSI 300,Legulegu via AkShare
2016-07-11,3203.33,11.55,38.68,25.13,11.55,1.46,3.71,2.44,8.658009,csi_300,CSI 300,Legulegu via AkShare
2016-07-12,3273.18,11.8,38.46,25.99,11.81,1.49,3.79,2.52,8.474576,csi_300,CSI 300,Legulegu via AkShare
2016-07-13,3282.87,11.84,38.73,26.21,11.85,1.5,3.81,2.52,8.445946,csi_300,CSI 300,Legulegu via AkShare
2016-07-14,3276.76,11.8,39.7,26.15,11.81,1.49,3.81,2.51,8.474576,csi_300,CSI 300,Legulegu via AkShare
2016-07-15,3276.28,11.82,39.57,26.11,11.83,1.5,3.81,2.53,8.460237,csi_300,CSI 300,Legulegu via AkShare
2016-07-18,3262.02,11.8,39.45,25.84,11.81,1.49,3.79,2.51,8.474576,csi_300,CSI 300,Legulegu via AkShare
2016-07-19,3248.23,11.75,39.52,25.92,11.75,1.49,3.79,2.52,8.510638,csi_300,CSI 300,Legulegu via AkShare
2016-07-20,3237.61,11.7,39.45,25.78,11.7,1.48,3.78,2.5,8.547009,csi_300,CSI 300,Legulegu via AkShare
2016-07-21,3252.52,11.75,39.58,25.99,11.75,1.49,3.79,2.51,8.510638,csi_300,CSI 300,Legulegu via AkShare
2016-07-22,3225.16,11.68,39.43,25.67,11.65,1.48,3.76,2.49,8.561644,csi_300,CSI 300,Legulegu via AkShare
2016-07-25,3230.89,11.72,39.64,25.73,11.67,1.48,3.77,2.48,8.532423,csi_300,CSI 300,Legulegu via AkShare
2016-07-26,3269.59,11.85,40.09,26.16,11.8,1.49,3.82,2.51,8.438819,csi_300,CSI 300,Legulegu via AkShare
2016-07-27,3218.24,11.71,38.7,25.55,11.65,1.48,3.69,2.45,8.53971,csi_300,CSI 300,Legulegu via AkShare
2016-07-28,3221.14,11.7,38.64,25.93,11.65,1.48,3.68,2.43,8.547009,csi_300,CSI 300,Legulegu via AkShare
2016-07-29,3203.93,11.7,38.35,25.98,11.61,1.47,3.61,2.39,8.547009,csi_300,CSI 300,Legulegu via AkShare
2016-08-01,3176.81,11.67,38.8,25.53,11.55,1.46,3.56,2.36,8.56898,csi_300,CSI 300,Legulegu via AkShare
2016-08-02,3189.05,11.7,39.02,25.54,11.59,1.47,3.59,2.39,8.547009,csi_300,CSI 300,Legulegu via AkShare
2016-08-03,3193.51,11.71,39.1,25.62,11.59,1.47,3.6,2.39,8.53971,csi_300,CSI 300,Legulegu via AkShare
2016-08-04,3201.29,11.72,39.27,25.68,11.6,1.47,3.6,2.39,8.532423,csi_300,CSI 300,Legulegu via AkShare
2016-08-05,3205.11,11.72,39.16,25.61,11.6,1.47,3.59,2.4,8.532423,csi_300,CSI 300,Legulegu via AkShare
2016-08-08,3234.18,11.81,39.78,25.82,11.7,1.48,3.6,2.42,8.467401,csi_300,CSI 300,Legulegu via AkShare
2016-08-09,3256.98,11.89,39.98,26.02,11.77,1.49,3.62,2.43,8.410429,csi_300,CSI 300,Legulegu via AkShare
2016-08-10,3243.34,11.86,39.86,26.02,11.73,1.48,3.61,2.41,8.431703,csi_300,CSI 300,Legulegu via AkShare
2016-08-11,3233.36,11.86,39.39,25.96,11.74,1.48,3.56,2.4,8.431703,csi_300,CSI 300,Legulegu via AkShare
