date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2023-01-03,3087.51001,3119.860107,3073.050049,3116.51001,3116.51001,281400.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-04,3117.570068,3129.090088,3109.449951,3123.52002,3123.52002,273300.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-05,3132.76001,3159.429932,3130.22998,3155.219971,3155.219971,257000.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-06,3155.070068,3170.73999,3151.840088,3157.639893,3157.639893,257400.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-09,3169.370117,3183.580078,3165.429932,3176.080078,3176.080078,258100.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-10,3178.02002,3178.159912,3165.139893,3169.51001,3169.51001,233000.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-11,3172.379883,3184.76001,3160.889893,3161.840088,3161.840088,237700.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-12,3167.27002,3171.590088,3153.399902,3163.449951,3163.449951,216700.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-13,3170.350098,3195.310059,3167.51001,3195.310059,3195.310059,220200.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-16,3198.519043,3251.374023,3197.319092,3227.592041,3227.592041,306700.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-17,3229.439941,3231.26001,3211.76001,3224.23999,3224.23999,226600.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
2023-01-18,3227.590088,3234.820068,3220.370117,3224.409912,3224.409912,212100.0,000001.SS,Shanghai Composite,China,CNY,Yahoo Finance chart API
