date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2019-01-02,4131.96,15.15,27.57,18.98,17.45,1.55,2.05,1.52,6.60066,csi_500,CSI 500,Legulegu via AkShare
2019-01-03,4112.81,15.06,27.56,18.78,17.36,1.54,2.04,1.51,6.640106,csi_500,CSI 500,Legulegu via AkShare
2019-01-04,4210.88,15.4,28.3,19.0,17.76,1.57,2.08,1.55,6.493506,csi_500,CSI 500,Legulegu via AkShare
2019-01-07,4288.32,15.67,28.92,19.31,18.07,1.6,2.12,1.57,6.381621,csi_500,CSI 500,Legulegu via AkShare
2019-01-08,4277.3,15.63,28.8,19.24,18.03,1.6,2.12,1.58,6.397953,csi_500,CSI 500,Legulegu via AkShare
2019-01-09,4288.77,15.68,28.84,19.4,18.08,1.6,2.12,1.59,6.377551,csi_500,CSI 500,Legulegu via AkShare
2019-01-10,4281.86,15.66,28.75,19.47,18.05,1.6,2.12,1.58,6.385696,csi_500,CSI 500,Legulegu via AkShare
2019-01-11,4314.88,15.77,29.03,19.53,18.19,1.61,2.13,1.59,6.341154,csi_500,CSI 500,Legulegu via AkShare
2019-01-14,4286.55,15.67,28.83,19.39,18.07,1.6,2.12,1.59,6.381621,csi_500,CSI 500,Legulegu via AkShare
2019-01-15,4347.36,15.9,29.23,19.65,18.33,1.62,2.15,1.6,6.289308,csi_500,CSI 500,Legulegu via AkShare
2019-01-16,4336.88,15.88,29.17,19.52,18.3,1.62,2.14,1.59,6.297229,csi_500,CSI 500,Legulegu via AkShare
2019-01-17,4303.73,15.75,28.88,19.34,18.16,1.61,2.13,1.57,6.349206,csi_500,CSI 500,Legulegu via AkShare
2019-01-18,4347.81,15.92,29.15,19.59,18.36,1.62,2.15,1.59,6.281407,csi_500,CSI 500,Legulegu via AkShare
2019-01-21,4373.63,16.03,29.31,19.59,18.47,1.63,2.16,1.61,6.238303,csi_500,CSI 500,Legulegu via AkShare
2019-01-22,4308.25,15.79,28.88,19.39,18.2,1.61,2.13,1.59,6.333122,csi_500,CSI 500,Legulegu via AkShare
2019-01-23,4315.68,15.85,28.95,19.47,18.24,1.61,2.14,1.59,6.309148,csi_500,CSI 500,Legulegu via AkShare
