date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2007-01-15,1986.54,35.13,53.48,39.12,41.43,2.42,2.83,2.4,2.84657,csi_500,CSI 500,Legulegu via AkShare
2007-01-16,2055.02,38.36,58.03,42.78,45.23,2.65,3.09,2.63,2.606882,csi_500,中证500,Legulegu via AkShare
2007-01-17,2035.65,38.02,57.59,42.21,44.76,2.62,3.06,2.6,2.630195,csi_500,CSI 500,Legulegu via AkShare
2007-01-18,2085.4,38.88,59.14,43.1,45.74,2.68,3.14,2.66,2.572016,csi_500,CSI 500,Legulegu via AkShare
2007-01-19,2159.64,40.2,60.65,44.53,47.01,2.78,3.25,2.76,2.487562,csi_500,CSI 500,Legulegu via AkShare
2007-01-22,2258.99,42.1,63.04,46.72,49.22,2.91,3.42,2.88,2.375297,csi_500,中证500,Legulegu via AkShare
2007-01-23,2261.79,42.04,63.37,47.04,49.06,2.91,3.42,2.86,2.378687,csi_500,中证500,Legulegu via AkShare
2007-01-24,2283.7,42.5,63.04,47.15,49.57,2.93,3.45,2.89,2.352941,csi_500,中证500,Legulegu via AkShare
2007-01-25,2174.24,40.43,60.73,44.82,47.12,2.8,3.3,2.77,2.473411,csi_500,中证500,Legulegu via AkShare
2007-01-26,2186.27,40.48,60.63,44.56,47.34,2.82,3.31,2.77,2.470356,csi_500,中证500,Legulegu via AkShare
2007-01-29,2260.6,41.76,62.25,46.18,48.78,2.91,3.42,2.85,2.394636,csi_500,中证500,Legulegu via AkShare
2007-01-30,2255.94,41.7,63.19,46.54,48.75,2.9,3.41,2.85,2.398082,csi_500,中证500,Legulegu via AkShare
2007-01-31,2142.89,39.62,60.73,43.98,46.29,2.75,3.25,2.73,2.523978,csi_500,CSI 500,Legulegu via AkShare
2007-02-01,2165.41,39.9,61.22,44.03,46.58,2.78,3.28,2.76,2.506266,csi_500,CSI 500,Legulegu via AkShare
2007-02-02,2127.1,39.16,60.27,43.48,45.13,2.74,3.22,2.71,2.553626,csi_500,CSI 500,Legulegu via AkShare
2007-02-05,2152.25,39.62,60.88,44.41,45.65,2.76,3.26,2.77,2.523978,csi_500,中证500,Legulegu via AkShare
2007-02-06,2198.24,40.43,61.73,44.76,46.52,2.82,3.32,2.84,2.473411,csi_500,CSI 500,Legulegu via AkShare
2007-02-07,2237.94,41.13,62.29,45.46,47.23,2.88,3.38,2.88,2.431315,csi_500,CSI 500,Legulegu via AkShare
2007-02-08,2278.45,41.92,63.28,46.06,47.96,2.93,3.44,2.94,2.385496,csi_500,CSI 500,Legulegu via AkShare
2007-02-09,2287.38,41.72,63.05,46.16,47.65,2.94,3.44,2.91,2.396932,csi_500,CSI 500,Legulegu via AkShare
2007-02-12,2341.07,42.65,64.86,46.88,48.62,3.0,3.51,2.96,2.344666,csi_500,CSI 500,Legulegu via AkShare
2007-02-13,2384.16,43.53,65.16,47.62,49.64,3.06,3.58,3.03,2.297266,csi_500,中证500,Legulegu via AkShare
