date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2022-01-04,7354.46,18.26,39.05,25.8,23.28,1.98,3.41,2.34,5.476451,csi_500,CSI 500,Legulegu via AkShare
2022-01-05,7222.67,17.96,38.24,25.37,22.89,1.95,3.35,2.34,5.567929,csi_500,CSI 500,Legulegu via AkShare
2022-01-06,7229.96,18.01,38.18,25.39,22.94,1.96,3.35,2.31,5.552471,csi_500,CSI 500,Legulegu via AkShare
2022-01-07,7175.68,17.89,37.74,25.31,22.79,1.95,3.31,2.3,5.589715,csi_500,CSI 500,Legulegu via AkShare
2022-01-10,7191.45,17.95,37.85,25.79,22.86,1.95,3.31,2.31,5.571031,csi_500,中证500,Legulegu via AkShare
2022-01-11,7135.22,17.83,37.46,25.38,22.7,1.94,3.28,2.31,5.608525,csi_500,CSI 500,Legulegu via AkShare
2022-01-12,7196.93,17.95,37.85,25.71,22.86,1.95,3.31,2.33,5.571031,csi_500,CSI 500,Legulegu via AkShare
2022-01-13,7097.76,17.71,37.34,25.18,22.56,1.92,3.26,2.31,5.646527,csi_500,CSI 500,Legulegu via AkShare
2022-01-14,7081.14,17.63,37.26,25.04,22.46,1.91,3.27,2.3,5.67215,csi_500,CSI 500,Legulegu via AkShare
2022-01-17,7157.86,17.77,37.71,25.42,22.65,1.93,3.31,2.33,5.627462,csi_500,CSI 500,Legulegu via AkShare
2022-01-18,7163.16,17.81,37.67,25.2,22.71,1.94,3.3,2.3,5.614823,csi_500,CSI 500,Legulegu via AkShare
2022-01-19,7118.76,17.72,37.36,25.29,22.59,1.93,3.27,2.3,5.643341,csi_500,CSI 500,Legulegu via AkShare
2022-01-20,7056.79,17.6,36.95,25.42,22.45,1.91,3.24,2.27,5.681818,csi_500,CSI 500,Legulegu via AkShare
2022-01-21,6976.62,17.4,36.5,25.12,22.2,1.89,3.2,2.24,5.747126,csi_500,CSI 500,Legulegu via AkShare
2022-01-24,6979.25,17.39,36.53,24.71,22.21,1.89,3.21,2.25,5.750431,csi_500,CSI 500,Legulegu via AkShare
2022-01-25,6743.96,16.81,35.31,23.71,21.46,1.83,3.11,2.17,5.94884,csi_500,CSI 500,Legulegu via AkShare
2022-01-26,6782.58,16.92,35.48,23.71,21.61,1.84,3.12,2.16,5.910165,csi_500,CSI 500,Legulegu via AkShare
2022-01-27,6605.92,16.5,34.33,23.07,21.08,1.8,3.03,2.1,6.060606,csi_500,CSI 500,Legulegu via AkShare
2022-01-28,6580.53,16.41,34.25,22.67,20.97,1.78,3.02,2.09,6.093845,csi_500,CSI 500,Legulegu via AkShare
2022-02-07,6676.61,16.72,34.7,22.97,21.35,1.82,3.05,2.12,5.980861,csi_500,CSI 500,Legulegu via AkShare
2022-02-08,6742.19,16.88,34.87,23.19,21.57,1.84,3.05,2.17,5.924171,csi_500,CSI 500,Legulegu via AkShare
2022-02-09,6843.03,17.11,35.46,23.45,21.87,1.86,3.1,2.23,5.844535,csi_500,CSI 500,Legulegu via AkShare
2022-02-10,6840.49,17.12,35.37,23.39,21.88,1.86,3.08,2.23,5.841121,csi_500,CSI 500,Legulegu via AkShare
2022-02-11,6745.02,16.9,34.78,22.97,21.6,1.84,3.03,2.19,5.91716,csi_500,CSI 500,Legulegu via AkShare
2022-02-14,6695.7,16.76,34.66,22.86,21.42,1.82,3.02,2.15,5.966587,csi_500,CSI 500,Legulegu via AkShare
