date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2012-01-04,3192.23,20.11,35.41,24.18,23.92,2.19,2.8,2.41,4.97265,csi_500,CSI 500,Legulegu via AkShare
2012-01-05,3074.37,19.38,33.94,23.4,23.05,2.11,2.69,2.32,5.159959,csi_500,CSI 500,Legulegu via AkShare
2012-01-06,3087.55,19.45,33.99,23.47,23.14,2.12,2.69,2.32,5.141388,csi_500,中证500,Legulegu via AkShare
2012-01-09,3212.9,20.22,35.37,24.22,24.05,2.2,2.8,2.42,4.945598,csi_500,CSI 500,Legulegu via AkShare
2012-01-10,3345.39,21.04,36.91,25.24,25.01,2.29,2.92,2.53,4.752852,csi_500,CSI 500,Legulegu via AkShare
2012-01-11,3346.74,21.06,36.95,25.22,25.01,2.29,2.93,2.54,4.748338,csi_500,中证500,Legulegu via AkShare
2012-01-12,3345.81,20.98,37.14,25.22,24.99,2.28,2.93,2.53,4.766444,csi_500,CSI 500,Legulegu via AkShare
2012-01-13,3233.7,20.25,35.86,24.55,24.12,2.2,2.82,2.42,4.938272,csi_500,CSI 500,Legulegu via AkShare
2012-01-16,3130.56,19.59,34.67,23.5,23.35,2.13,2.73,2.35,5.104645,csi_500,CSI 500,Legulegu via AkShare
2012-01-17,3304.88,20.69,36.62,24.82,24.63,2.25,2.88,2.49,4.833253,csi_500,CSI 500,Legulegu via AkShare
2012-01-18,3237.85,20.27,35.88,24.53,24.13,2.2,2.81,2.44,4.933399,csi_500,CSI 500,Legulegu via AkShare
2012-01-19,3270.77,20.46,36.18,24.7,24.37,2.22,2.84,2.47,4.887586,csi_500,CSI 500,Legulegu via AkShare
2012-01-20,3315.6,20.74,36.62,24.97,24.69,2.25,2.87,2.51,4.821601,csi_500,CSI 500,Legulegu via AkShare
2012-01-30,3292.41,20.64,36.7,24.91,24.52,2.24,2.86,2.48,4.844961,csi_500,CSI 500,Legulegu via AkShare
2012-01-31,3294.49,20.68,37.04,24.97,24.52,2.24,2.86,2.48,4.83559,csi_500,中证500,Legulegu via AkShare
2012-02-01,3266.23,20.5,36.73,24.79,24.31,2.22,2.84,2.47,4.878049,csi_500,中证500,Legulegu via AkShare
2012-02-02,3328.15,20.88,37.45,25.17,24.75,2.26,2.89,2.51,4.789272,csi_500,中证500,Legulegu via AkShare
2012-02-03,3383.05,21.23,38.17,25.62,25.1,2.3,2.94,2.55,4.710316,csi_500,中证500,Legulegu via AkShare
