date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2011-01-04,5011.5,39.0,57.41,45.4,49.18,3.96,5.1,4.16,2.564103,csi_500,CSI 500,Legulegu via AkShare
2011-01-05,5028.77,39.25,57.2,45.88,49.5,3.99,5.12,4.19,2.547771,csi_500,CSI 500,Legulegu via AkShare
2011-01-06,5001.28,39.01,56.89,45.44,49.26,3.95,5.09,4.13,2.563445,csi_500,中证500,Legulegu via AkShare
2011-01-07,4975.14,38.79,56.55,45.46,48.98,3.93,5.05,4.1,2.577984,csi_500,CSI 500,Legulegu via AkShare
2011-01-10,4830.56,37.68,54.97,43.79,47.56,3.81,4.91,4.01,2.653928,csi_500,中证500,Legulegu via AkShare
2011-01-11,4804.82,37.32,54.5,43.44,47.29,3.79,4.87,4.0,2.679528,csi_500,中证500,Legulegu via AkShare
2011-01-12,4833.58,37.55,54.89,43.97,47.58,3.81,4.9,4.05,2.663116,csi_500,CSI 500,Legulegu via AkShare
2011-01-13,4826.76,37.5,55.03,43.71,47.51,3.81,4.89,4.05,2.666667,csi_500,CSI 500,Legulegu via AkShare
2011-01-14,4723.43,36.75,54.15,43.25,46.51,3.72,4.79,3.95,2.721088,csi_500,CSI 500,Legulegu via AkShare
2011-01-17,4519.91,35.17,53.43,41.16,44.52,3.56,4.58,3.77,2.843332,csi_500,CSI 500,Legulegu via AkShare
2011-01-18,4536.96,35.3,53.08,41.26,44.67,3.57,4.6,3.78,2.832861,csi_500,CSI 500,Legulegu via AkShare
2011-01-19,4646.09,36.1,54.32,42.68,45.71,3.65,4.71,3.86,2.770083,csi_500,CSI 500,Legulegu via AkShare
2011-01-20,4477.36,34.73,52.97,41.22,43.91,3.52,4.54,3.72,2.879355,csi_500,CSI 500,Legulegu via AkShare
2011-01-21,4506.32,34.92,53.89,41.4,44.15,3.54,4.56,3.75,2.863688,csi_500,CSI 500,Legulegu via AkShare
2011-01-24,4398.5,34.04,52.52,40.58,42.97,3.45,4.43,3.69,2.93772,csi_500,中证500,Legulegu via AkShare
2011-01-25,4341.91,33.65,52.35,39.81,42.45,3.41,4.37,3.64,2.971768,csi_500,CSI 500,Legulegu via AkShare
2011-01-26,4424.89,34.27,52.94,40.58,43.21,3.47,4.46,3.71,2.918004,csi_500,CSI 500,Legulegu via AkShare
2011-01-27,4502.81,34.81,53.76,40.91,43.82,3.53,4.53,3.76,2.872738,csi_500,CSI 500,Legulegu via AkShare
2011-01-28,4548.21,35.15,53.82,41.55,44.24,3.56,4.57,3.79,2.84495,csi_500,CSI 500,Legulegu via AkShare
2011-01-31,4610.86,35.62,53.44,41.91,44.71,3.61,4.63,3.82,2.807412,csi_500,CSI 500,Legulegu via AkShare
2011-02-01,4630.58,35.73,54.24,41.91,44.87,3.62,4.66,3.83,2.798769,csi_500,CSI 500,Legulegu via AkShare
2011-02-09,4609.72,35.55,54.12,42.42,44.63,3.6,4.64,3.82,2.81294,csi_500,CSI 500,Legulegu via AkShare
2011-02-10,4733.97,36.51,53.83,43.4,45.83,3.7,4.76,3.9,2.738976,csi_500,CSI 500,Legulegu via AkShare
2011-02-11,4786.81,36.93,54.36,43.54,46.37,3.74,4.81,3.97,2.707826,csi_500,中证500,Legulegu via AkShare
2011-02-14,4872.5,37.58,54.69,44.55,47.21,3.81,4.89,4.02,2.66099,csi_500,中证500,Legulegu via AkShare
2011-02-15,4869.69,37.54,54.55,44.49,47.18,3.8,4.89,4.04,2.663825,csi_500,CSI 500,Legulegu via AkShare
2011-02-16,4952.67,38.19,55.38,45.31,47.69,3.87,4.97,4.14,2.618487,csi_500,CSI 500,Legulegu via AkShare
