date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2024-01-02,5409.46,17.47,35.15,23.15,17.09,1.68,2.68,2.06,5.724098,csi_500,CSI 500,Legulegu via AkShare
2024-01-03,5401.4,17.46,34.95,22.94,17.06,1.68,2.66,2.05,5.727377,csi_500,中证500,Legulegu via AkShare
2024-01-04,5355.32,17.33,34.59,22.91,16.93,1.67,2.63,2.03,5.77034,csi_500,CSI 500,Legulegu via AkShare
2024-01-05,5281.87,17.13,34.0,22.61,16.73,1.65,2.58,2.0,5.837712,csi_500,中证500,Legulegu via AkShare
2024-01-08,5167.7,16.77,33.14,22.21,16.38,1.61,2.52,1.95,5.963029,csi_500,CSI 500,Legulegu via AkShare
2024-01-09,5180.65,16.82,33.14,22.21,16.42,1.62,2.52,1.96,5.945303,csi_500,CSI 500,Legulegu via AkShare
2024-01-10,5158.08,16.76,33.55,22.22,16.35,1.61,2.51,1.97,5.966587,csi_500,CSI 500,Legulegu via AkShare
2024-01-11,5223.86,16.96,34.05,22.38,16.54,1.63,2.54,2.01,5.896226,csi_500,中证500,Legulegu via AkShare
2024-01-12,5206.18,16.92,33.9,22.36,16.51,1.63,2.53,1.98,5.910165,csi_500,中证500,Legulegu via AkShare
2024-01-15,5193.3,16.88,33.09,22.41,16.46,1.62,2.52,1.98,5.924171,csi_500,中证500,Legulegu via AkShare
2024-01-16,5190.4,16.88,33.05,22.28,16.46,1.62,2.52,1.97,5.924171,csi_500,CSI 500,Legulegu via AkShare
2024-01-17,5061.54,16.48,32.76,21.77,16.07,1.58,2.45,1.92,6.067961,csi_500,CSI 500,Legulegu via AkShare
2024-01-18,5066.96,16.47,32.75,21.7,16.05,1.58,2.46,1.92,6.071645,csi_500,中证500,Legulegu via AkShare
2024-01-19,5018.43,16.31,32.36,21.51,15.91,1.57,2.43,1.91,6.131208,csi_500,CSI 500,Legulegu via AkShare
2024-01-22,4780.97,15.53,31.27,20.37,15.15,1.49,2.31,1.8,6.43915,csi_500,CSI 500,Legulegu via AkShare
2024-01-23,4865.74,15.8,31.77,20.72,15.41,1.52,2.35,1.83,6.329114,csi_500,中证500,Legulegu via AkShare
2024-01-24,4933.7,16.05,32.25,21.28,15.65,1.54,2.37,1.85,6.23053,csi_500,CSI 500,Legulegu via AkShare
2024-01-25,5073.18,16.53,32.68,22.08,16.13,1.59,2.44,1.91,6.049607,csi_500,CSI 500,Legulegu via AkShare
2024-01-26,5027.09,16.41,32.3,21.45,16.0,1.58,2.4,1.88,6.093845,csi_500,中证500,Legulegu via AkShare
2024-01-29,4927.91,16.13,31.58,21.23,15.72,1.55,2.35,1.83,6.199628,csi_500,中证500,Legulegu via AkShare
2024-01-30,4814.99,15.76,31.36,20.69,15.36,1.52,2.28,1.8,6.345178,csi_500,CSI 500,Legulegu via AkShare
2024-01-31,4696.98,15.42,30.46,20.2,15.03,1.48,2.22,1.74,6.485084,csi_500,CSI 500,Legulegu via AkShare
2024-02-01,4678.73,15.37,30.96,20.23,14.96,1.48,2.21,1.72,6.506181,csi_500,CSI 500,Legulegu via AkShare
2024-02-02,4563.22,15.0,29.94,19.39,14.6,1.44,2.14,1.65,6.666667,csi_500,CSI 500,Legulegu via AkShare
2024-02-05,4460.26,14.68,28.97,19.08,14.31,1.41,2.09,1.58,6.811989,csi_500,中证500,Legulegu via AkShare
2024-02-06,4805.9,15.77,31.31,20.64,15.37,1.52,2.27,1.72,6.341154,csi_500,CSI 500,Legulegu via AkShare
2024-02-07,5109.57,16.72,32.14,22.26,16.31,1.61,2.42,1.83,5.980861,csi_500,CSI 500,Legulegu via AkShare
2024-02-08,5150.23,16.81,32.69,22.2,16.42,1.62,2.44,1.87,5.94884,csi_500,CSI 500,Legulegu via AkShare
2024-02-19,5141.6,16.77,32.7,22.13,16.37,1.61,2.44,1.84,5.963029,csi_500,CSI 500,Legulegu via AkShare
2024-02-20,5140.96,16.8,32.66,22.13,16.39,1.62,2.44,1.84,5.952381,csi_500,CSI 500,Legulegu via AkShare
2024-02-21,5139.04,16.79,32.65,22.06,16.38,1.62,2.44,1.84,5.955926,csi_500,CSI 500,Legulegu via AkShare
2024-02-22,5176.34,16.94,32.95,22.08,16.49,1.63,2.45,1.85,5.903188,csi_500,CSI 500,Legulegu via AkShare
2024-02-23,5197.71,17.0,33.2,22.15,16.55,1.63,2.46,1.87,5.882353,csi_500,CSI 500,Legulegu via AkShare
2024-02-26,5195.46,17.01,33.89,22.14,16.52,1.63,2.47,1.88,5.878895,csi_500,CSI 500,Legulegu via AkShare
2024-02-27,5307.8,17.35,34.02,22.32,16.85,1.66,2.53,1.92,5.763689,csi_500,CSI 500,Legulegu via AkShare
2024-02-28,5184.05,17.0,33.58,22.06,16.5,1.63,2.46,1.87,5.882353,csi_500,中证500,Legulegu via AkShare
2024-02-29,5346.79,17.6,34.21,22.57,17.0,1.68,2.55,1.93,5.681818,csi_500,CSI 500,Legulegu via AkShare
2024-03-01,5379.05,17.67,34.62,22.64,17.08,1.69,2.56,1.95,5.65931,csi_500,CSI 500,Legulegu via AkShare
2024-03-04,5388.82,17.69,35.2,22.57,17.09,1.69,2.57,1.95,5.652911,csi_500,CSI 500,Legulegu via AkShare
2024-03-05,5351.83,17.58,34.33,22.47,16.99,1.68,2.54,1.92,5.688282,csi_500,CSI 500,Legulegu via AkShare
2024-03-06,5350.1,17.59,34.34,22.32,16.99,1.68,2.54,1.92,5.685048,csi_500,CSI 500,Legulegu via AkShare
2024-03-07,5277.3,17.35,33.75,22.04,16.79,1.66,2.5,1.89,5.763689,csi_500,CSI 500,Legulegu via AkShare
2024-03-08,5349.6,17.58,34.23,22.13,17.0,1.68,2.53,1.92,5.688282,csi_500,CSI 500,Legulegu via AkShare
2024-03-11,5441.05,17.85,34.88,22.82,17.26,1.71,2.59,1.95,5.602241,csi_500,CSI 500,Legulegu via AkShare
2024-03-12,5423.72,17.74,34.76,22.79,17.18,1.7,2.58,1.97,5.636979,csi_500,CSI 500,Legulegu via AkShare
2024-03-13,5415.11,17.7,34.16,22.6,17.15,1.7,2.59,1.96,5.649718,csi_500,CSI 500,Legulegu via AkShare
2024-03-14,5392.93,17.65,33.95,22.58,17.08,1.69,2.57,1.95,5.665722,csi_500,CSI 500,Legulegu via AkShare
2024-03-15,5454.15,17.83,34.35,22.91,17.23,1.71,2.6,1.96,5.608525,csi_500,CSI 500,Legulegu via AkShare
2024-03-18,5528.45,18.05,34.73,23.19,17.42,1.73,2.64,2.0,5.540166,csi_500,中证500,Legulegu via AkShare
2024-03-19,5478.22,17.9,35.07,22.91,17.32,1.71,2.61,2.02,5.586592,csi_500,CSI 500,Legulegu via AkShare
2024-03-20,5493.41,17.93,35.18,22.95,17.35,1.72,2.62,2.02,5.577245,csi_500,CSI 500,Legulegu via AkShare
2024-03-21,5465.83,17.83,34.99,22.75,17.23,1.71,2.6,2.0,5.608525,csi_500,CSI 500,Legulegu via AkShare
2024-03-22,5384.57,17.67,35.09,22.24,17.03,1.68,2.56,1.95,5.65931,csi_500,CSI 500,Legulegu via AkShare
2024-03-25,5294.75,17.47,34.44,21.82,16.75,1.66,2.5,1.91,5.724098,csi_500,CSI 500,Legulegu via AkShare
2024-03-26,5284.42,17.49,34.84,21.97,16.89,1.66,2.49,1.92,5.717553,csi_500,CSI 500,Legulegu via AkShare
2024-03-27,5156.68,17.1,33.74,21.64,16.5,1.62,2.42,1.86,5.847953,csi_500,CSI 500,Legulegu via AkShare
2024-03-28,5223.81,17.37,34.44,21.91,16.9,1.64,2.45,1.89,5.757052,csi_500,CSI 500,Legulegu via AkShare
2024-03-29,5286.16,17.6,34.75,22.2,17.21,1.66,2.48,1.92,5.681818,csi_500,CSI 500,Legulegu via AkShare
2024-04-01,5401.22,18.0,35.45,22.69,17.73,1.69,2.53,1.94,5.555556,csi_500,CSI 500,Legulegu via AkShare
