date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2026-01-05,7651.2,26.53,44.96,31.23,28.92,2.28,4.14,2.66,3.769318,csi_500,中证500,Legulegu via AkShare
2026-01-06,7814.14,27.08,45.35,32.02,29.53,2.33,4.21,2.75,3.692762,csi_500,CSI 500,Legulegu via AkShare
2026-01-07,7875.08,27.3,45.19,31.99,29.76,2.35,4.25,2.72,3.663004,csi_500,中证500,Legulegu via AkShare
2026-01-08,7894.54,27.32,45.4,32.3,29.79,2.35,4.26,2.76,3.660322,csi_500,CSI 500,Legulegu via AkShare
2026-01-09,8056.69,27.83,46.31,32.56,30.34,2.39,4.36,2.83,3.593245,csi_500,CSI 500,Legulegu via AkShare
2026-01-12,8249.13,28.44,47.61,33.62,31.0,2.45,4.49,2.91,3.516174,csi_500,CSI 500,Legulegu via AkShare
2026-01-13,8143.28,28.23,47.07,32.93,30.79,2.43,4.42,2.88,3.542331,csi_500,CSI 500,Legulegu via AkShare
2026-01-14,8227.7,28.47,47.69,33.07,31.06,2.45,4.47,2.89,3.512469,csi_500,CSI 500,Legulegu via AkShare
2026-01-15,8223.27,28.48,47.67,32.73,31.07,2.45,4.48,2.89,3.511236,csi_500,中证500,Legulegu via AkShare
2026-01-16,8232.67,28.53,47.1,33.07,31.14,2.46,4.52,2.86,3.505082,csi_500,CSI 500,Legulegu via AkShare
2026-01-19,8287.95,28.77,47.25,33.52,31.39,2.48,4.52,2.9,3.475843,csi_500,中证500,Legulegu via AkShare
2026-01-20,8247.8,28.67,46.94,33.21,31.3,2.47,4.48,2.91,3.487967,csi_500,中证500,Legulegu via AkShare
2026-01-21,8340.11,28.98,47.42,33.57,31.65,2.49,4.53,2.91,3.450656,csi_500,中证500,Legulegu via AkShare
2026-01-22,8387.6,29.19,47.13,33.72,31.88,2.51,4.55,2.94,3.425831,csi_500,CSI 500,Legulegu via AkShare
2026-01-23,8590.17,29.83,48.3,34.34,32.58,2.57,4.65,3.02,3.35233,csi_500,CSI 500,Legulegu via AkShare
2026-01-26,8506.69,29.57,48.16,33.72,32.3,2.54,4.56,3.1,3.381806,csi_500,CSI 500,Legulegu via AkShare
2026-01-27,8548.93,29.66,48.48,34.29,32.39,2.55,4.62,3.09,3.371544,csi_500,中证500,Legulegu via AkShare
2026-01-28,8601.16,29.88,47.9,34.48,32.66,2.57,4.62,3.07,3.34672,csi_500,CSI 500,Legulegu via AkShare
2026-01-29,8517.84,29.59,47.95,34.15,32.35,2.55,4.55,2.97,3.37952,csi_500,CSI 500,Legulegu via AkShare
2026-01-30,8370.52,29.09,47.27,33.58,31.82,2.5,4.5,2.95,3.437607,csi_500,中证500,Legulegu via AkShare
2026-02-02,8037.05,27.93,45.58,32.48,30.52,2.4,4.33,2.86,3.58038,csi_500,CSI 500,Legulegu via AkShare
2026-02-03,8286.7,28.71,47.08,33.67,31.4,2.47,4.47,2.99,3.483107,csi_500,CSI 500,Legulegu via AkShare
2026-02-04,8299.06,28.85,47.12,33.99,31.55,2.48,4.47,3.0,3.466205,csi_500,CSI 500,Legulegu via AkShare
2026-02-05,8146.11,28.33,46.21,33.91,31.01,2.44,4.39,2.93,3.529827,csi_500,CSI 500,Legulegu via AkShare
2026-02-06,8146.41,28.32,46.78,33.58,31.01,2.44,4.38,2.93,3.531073,csi_500,中证500,Legulegu via AkShare
2026-02-09,8311.28,28.83,47.17,33.91,31.57,2.48,4.47,2.98,3.468609,csi_500,中证500,Legulegu via AkShare
2026-02-10,8306.44,28.83,47.16,34.32,31.55,2.48,4.47,2.99,3.468609,csi_500,中证500,Legulegu via AkShare
2026-02-11,8325.81,28.94,47.09,34.44,31.67,2.49,4.46,2.99,3.455425,csi_500,CSI 500,Legulegu via AkShare
2026-02-12,8423.57,29.23,47.76,34.94,31.99,2.51,4.53,2.98,3.421143,csi_500,CSI 500,Legulegu via AkShare
2026-02-13,8299.59,28.77,47.15,34.14,31.48,2.47,4.49,2.97,3.475843,csi_500,CSI 500,Legulegu via AkShare
2026-02-24,8392.91,29.2,48.11,34.56,31.93,2.51,4.51,2.98,3.424658,csi_500,CSI 500,Legulegu via AkShare
2026-02-25,8527.56,29.56,48.75,34.88,32.43,2.55,4.56,3.03,3.38295,csi_500,中证500,Legulegu via AkShare
2026-02-26,8557.22,29.68,49.12,34.69,32.54,2.56,4.59,3.0,3.369272,csi_500,中证500,Legulegu via AkShare
2026-02-27,8658.45,29.99,48.96,35.37,32.89,2.58,4.62,3.0,3.334445,csi_500,中证500,Legulegu via AkShare
2026-03-02,8658.33,30.09,48.26,35.39,32.97,2.6,4.6,3.02,3.323363,csi_500,CSI 500,Legulegu via AkShare
2026-03-03,8281.61,28.92,47.67,33.83,31.7,2.49,4.38,2.89,3.457815,csi_500,CSI 500,Legulegu via AkShare
2026-03-04,8248.95,28.79,48.12,33.92,31.55,2.48,4.37,2.92,3.473428,csi_500,CSI 500,Legulegu via AkShare
2026-03-05,8309.17,28.97,48.52,33.79,31.73,2.5,4.4,2.96,3.451847,csi_500,中证500,Legulegu via AkShare
2026-03-06,8360.33,29.13,48.79,34.67,31.87,2.51,4.44,2.99,3.432887,csi_500,中证500,Legulegu via AkShare
2026-03-09,8279.48,28.84,49.03,34.01,31.55,2.49,4.38,2.96,3.467406,csi_500,中证500,Legulegu via AkShare
2026-03-10,8410.3,29.27,48.7,34.22,32.02,2.52,4.47,2.98,3.416467,csi_500,中证500,Legulegu via AkShare
2026-03-11,8403.33,29.3,48.06,34.57,32.05,2.53,4.45,2.97,3.412969,csi_500,中证500,Legulegu via AkShare
2026-03-12,8359.47,29.23,47.76,34.23,31.98,2.52,4.4,2.98,3.421143,csi_500,CSI 500,Legulegu via AkShare
2026-03-13,8239.8,28.85,48.06,33.82,31.56,2.49,4.35,2.93,3.466205,csi_500,CSI 500,Legulegu via AkShare
2026-03-16,8185.15,28.68,47.73,33.1,31.37,2.46,4.34,2.86,3.48675,csi_500,中证500,Legulegu via AkShare
2026-03-17,8016.03,28.13,46.62,33.3,30.73,2.42,4.24,2.81,3.554924,csi_500,CSI 500,Legulegu via AkShare
2026-03-18,8096.43,28.36,47.21,32.53,30.92,2.44,4.32,2.77,3.526093,csi_500,中证500,Legulegu via AkShare
2026-03-19,7877.09,27.63,45.97,31.97,30.08,2.38,4.22,2.72,3.619254,csi_500,中证500,Legulegu via AkShare
2026-03-20,7760.04,27.29,45.95,31.86,29.6,2.34,4.14,2.69,3.664346,csi_500,中证500,Legulegu via AkShare
2026-03-23,7440.75,26.18,44.76,30.64,28.29,2.25,3.96,2.6,3.81971,csi_500,CSI 500,Legulegu via AkShare
2026-03-24,7597.37,26.78,45.11,31.13,28.89,2.3,4.05,2.62,3.73413,csi_500,中证500,Legulegu via AkShare
2026-03-25,7767.67,27.48,46.14,31.53,29.62,2.35,4.13,2.68,3.63901,csi_500,CSI 500,Legulegu via AkShare
2026-03-26,7642.13,27.14,45.83,31.06,29.2,2.33,4.06,2.65,3.684598,csi_500,CSI 500,Legulegu via AkShare
2026-03-27,7737.61,27.51,46.27,31.78,29.51,2.35,4.12,2.71,3.635042,csi_500,中证500,Legulegu via AkShare
2026-03-30,7753.72,27.49,45.97,31.39,29.32,2.35,4.11,2.71,3.637686,csi_500,中证500,Legulegu via AkShare
2026-03-31,7617.33,26.96,45.8,30.81,28.22,2.3,4.02,2.68,3.709199,csi_500,CSI 500,Legulegu via AkShare
2026-04-01,7750.09,27.42,46.17,31.5,28.65,2.34,4.11,2.71,3.646973,csi_500,中证500,Legulegu via AkShare
2026-04-02,7605.29,26.96,45.79,30.93,28.16,2.3,4.02,2.67,3.709199,csi_500,CSI 500,Legulegu via AkShare
2026-04-03,7534.94,26.69,45.91,30.65,27.87,2.28,4.0,2.64,3.746722,csi_500,CSI 500,Legulegu via AkShare
2026-04-07,7571.11,26.81,46.19,30.71,27.98,2.29,4.02,2.66,3.729952,csi_500,CSI 500,Legulegu via AkShare
2026-04-08,7945.15,28.01,46.7,31.93,29.23,2.39,4.24,2.8,3.570154,csi_500,CSI 500,Legulegu via AkShare
2026-04-09,7898.63,27.82,47.52,31.4,28.97,2.37,4.21,2.71,3.594536,csi_500,CSI 500,Legulegu via AkShare
2026-04-10,7969.36,28.11,47.34,31.81,29.22,2.39,4.24,2.75,3.557453,csi_500,CSI 500,Legulegu via AkShare
2026-04-13,7967.7,28.15,47.7,31.83,29.27,2.39,4.25,2.75,3.552398,csi_500,中证500,Legulegu via AkShare
2026-04-14,8088.57,28.5,47.74,31.93,29.65,2.43,4.32,2.77,3.508772,csi_500,中证500,Legulegu via AkShare
