date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2008-01-02,5123.93,59.71,82.23,65.3,82.18,5.3,6.18,5.22,1.674761,csi_500,CSI 500,Legulegu via AkShare
2008-01-03,5230.75,61.2,83.66,66.83,84.02,5.43,6.33,5.28,1.633987,csi_500,CSI 500,Legulegu via AkShare
2008-01-04,5243.03,61.35,83.28,67.07,84.23,5.44,6.34,5.25,1.629992,csi_500,CSI 500,Legulegu via AkShare
2008-01-07,5347.81,62.58,85.48,69.25,85.93,5.52,6.44,5.33,1.597955,csi_500,CSI 500,Legulegu via AkShare
2008-01-08,5200.55,60.83,83.08,66.46,83.53,5.36,6.26,5.18,1.643926,csi_500,CSI 500,Legulegu via AkShare
2008-01-09,5356.48,62.3,85.05,68.09,86.01,5.51,6.44,5.36,1.605136,csi_500,CSI 500,Legulegu via AkShare
2008-01-10,5382.33,62.62,85.32,68.19,86.56,5.52,6.47,5.31,1.596934,csi_500,CSI 500,Legulegu via AkShare
2008-01-11,5376.8,62.51,85.14,67.75,86.37,5.51,6.45,5.32,1.599744,csi_500,CSI 500,Legulegu via AkShare
2008-01-14,5445.1,63.4,86.06,68.82,87.5,5.58,6.53,5.37,1.577287,csi_500,CSI 500,Legulegu via AkShare
2008-01-15,5487.09,64.25,85.97,69.33,88.83,5.6,6.56,5.43,1.55642,csi_500,CSI 500,Legulegu via AkShare
2008-01-16,5412.91,63.21,84.75,67.81,87.59,5.51,6.48,5.33,1.582028,csi_500,CSI 500,Legulegu via AkShare
2008-01-17,5270.96,61.52,83.6,65.78,85.33,5.37,6.32,5.21,1.625488,csi_500,CSI 500,Legulegu via AkShare
2008-01-18,5317.45,61.88,83.28,66.3,86.03,5.4,6.36,5.26,1.616031,csi_500,CSI 500,Legulegu via AkShare
2008-01-21,5097.23,59.23,81.35,65.08,82.41,5.17,6.1,5.04,1.688334,csi_500,CSI 500,Legulegu via AkShare
2008-01-22,4661.83,54.18,77.24,58.88,75.33,4.72,5.58,4.65,1.8457,csi_500,CSI 500,Legulegu via AkShare
2008-01-23,4912.06,56.9,80.5,61.56,79.2,4.97,5.87,4.92,1.757469,csi_500,CSI 500,Legulegu via AkShare
2008-01-24,5080.93,58.81,82.87,63.38,81.86,5.14,6.07,5.15,1.700391,csi_500,CSI 500,Legulegu via AkShare
2008-01-25,5096.69,59.0,82.14,63.56,82.07,5.16,6.07,5.11,1.694915,csi_500,CSI 500,Legulegu via AkShare
2008-01-28,4740.5,54.93,78.28,59.59,76.32,4.8,5.65,4.75,1.820499,csi_500,中证500,Legulegu via AkShare
2008-01-29,4840.64,56.14,78.5,60.54,77.73,4.9,5.76,4.87,1.781261,csi_500,中证500,Legulegu via AkShare
2008-01-30,4851.43,56.26,78.56,60.53,77.95,4.91,5.78,4.9,1.777462,csi_500,中证500,Legulegu via AkShare
2008-01-31,4663.42,54.05,76.62,58.2,74.76,4.72,5.53,4.7,1.850139,csi_500,中证500,Legulegu via AkShare
2008-02-01,4456.93,51.62,73.79,55.64,70.73,4.5,5.27,4.43,1.937234,csi_500,中证500,Legulegu via AkShare
2008-02-04,4820.39,55.45,77.98,59.92,74.98,4.86,5.68,4.79,1.803427,csi_500,中证500,Legulegu via AkShare
2008-02-05,4839.0,55.65,79.11,59.72,74.13,4.87,5.69,4.83,1.796945,csi_500,中证500,Legulegu via AkShare
2008-02-13,4813.58,55.32,78.87,59.62,73.72,4.84,5.67,4.81,1.807664,csi_500,中证500,Legulegu via AkShare
2008-02-14,4910.36,56.45,80.04,61.16,75.21,4.94,5.79,4.9,1.771479,csi_500,中证500,Legulegu via AkShare
2008-02-15,4886.02,56.16,79.31,60.93,74.85,4.91,5.77,4.87,1.780627,csi_500,中证500,Legulegu via AkShare
2008-02-18,5043.14,58.07,81.45,62.56,76.98,5.07,5.95,5.07,1.72206,csi_500,中证500,Legulegu via AkShare
2008-02-19,5133.36,59.39,82.96,64.34,78.04,5.17,6.03,5.17,1.683785,csi_500,中证500,Legulegu via AkShare
