date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2025-01-02,5545.82,21.03,38.74,24.16,20.76,1.77,2.85,2.06,4.755112,csi_500,中证500,Legulegu via AkShare
2025-01-03,5427.8,20.67,37.82,23.8,20.38,1.74,2.78,2.02,4.837929,csi_500,CSI 500,Legulegu via AkShare
2025-01-06,5427.1,20.68,37.77,23.91,20.39,1.74,2.77,2.03,4.83559,csi_500,CSI 500,Legulegu via AkShare
2025-01-07,5484.68,20.89,38.38,24.07,20.61,1.75,2.8,2.04,4.786979,csi_500,CSI 500,Legulegu via AkShare
2025-01-08,5461.59,20.82,38.2,23.93,20.53,1.75,2.8,2.03,4.803074,csi_500,CSI 500,Legulegu via AkShare
2025-01-09,5456.59,20.75,38.28,23.81,20.48,1.74,2.79,2.01,4.819277,csi_500,CSI 500,Legulegu via AkShare
2025-01-10,5369.28,20.45,37.03,23.32,20.18,1.72,2.75,1.98,4.889976,csi_500,CSI 500,Legulegu via AkShare
2025-01-13,5381.7,20.46,37.19,23.39,20.21,1.72,2.76,2.0,4.887586,csi_500,CSI 500,Legulegu via AkShare
2025-01-14,5572.27,21.13,38.62,23.97,20.88,1.77,2.86,2.06,4.732608,csi_500,中证500,Legulegu via AkShare
2025-01-15,5522.46,20.95,38.23,23.95,20.71,1.76,2.83,2.04,4.77327,csi_500,CSI 500,Legulegu via AkShare
2025-01-16,5545.63,21.04,38.37,23.92,20.79,1.76,2.84,2.07,4.752852,csi_500,中证500,Legulegu via AkShare
2025-01-17,5587.29,21.21,38.65,24.24,20.95,1.78,2.87,2.06,4.714757,csi_500,CSI 500,Legulegu via AkShare
2025-01-20,5614.33,21.3,38.84,24.47,21.05,1.79,2.88,2.07,4.694836,csi_500,CSI 500,Legulegu via AkShare
2025-01-21,5633.92,21.36,38.4,24.31,21.09,1.79,2.9,2.07,4.681648,csi_500,CSI 500,Legulegu via AkShare
2025-01-22,5607.06,21.53,38.18,24.06,21.24,1.8,2.87,2.07,4.644682,csi_500,CSI 500,Legulegu via AkShare
2025-01-23,5584.25,21.46,38.13,24.07,21.18,1.79,2.86,2.06,4.659832,csi_500,CSI 500,Legulegu via AkShare
2025-01-24,5649.95,21.7,38.62,24.49,21.4,1.81,2.89,2.07,4.608295,csi_500,中证500,Legulegu via AkShare
2025-01-27,5589.34,21.51,38.36,24.44,21.23,1.8,2.85,2.05,4.649,csi_500,CSI 500,Legulegu via AkShare
2025-02-05,5614.39,21.5,38.24,24.08,21.23,1.8,2.87,2.07,4.651163,csi_500,中证500,Legulegu via AkShare
2025-02-06,5747.9,21.93,38.06,24.42,21.69,1.84,2.96,2.1,4.559964,csi_500,CSI 500,Legulegu via AkShare
2025-02-07,5833.99,22.22,38.79,24.86,21.98,1.86,3.0,2.12,4.50045,csi_500,CSI 500,Legulegu via AkShare
2025-02-10,5888.55,22.37,39.34,24.88,22.15,1.87,3.04,2.14,4.470273,csi_500,CSI 500,Legulegu via AkShare
2025-02-11,5858.28,22.27,39.03,25.25,22.06,1.86,3.02,2.12,4.490346,csi_500,CSI 500,Legulegu via AkShare
2025-02-12,5940.53,22.55,39.12,25.43,22.34,1.89,3.06,2.14,4.43459,csi_500,中证500,Legulegu via AkShare
2025-02-13,5898.26,22.39,39.44,25.24,22.21,1.87,3.03,2.15,4.46628,csi_500,CSI 500,Legulegu via AkShare
2025-02-14,5947.8,22.55,39.92,25.36,22.38,1.89,3.06,2.16,4.43459,csi_500,CSI 500,Legulegu via AkShare
2025-02-17,5948.72,22.55,38.41,25.26,22.38,1.89,3.07,2.14,4.43459,csi_500,CSI 500,Legulegu via AkShare
2025-02-18,5840.71,22.18,38.86,25.12,22.01,1.86,3.01,2.11,4.508566,csi_500,CSI 500,Legulegu via AkShare
2025-02-19,5943.88,22.51,39.04,25.26,22.35,1.88,3.08,2.14,4.44247,csi_500,CSI 500,Legulegu via AkShare
2025-02-20,5957.55,22.53,39.06,25.29,22.38,1.89,3.09,2.13,4.438526,csi_500,CSI 500,Legulegu via AkShare
2025-02-21,6057.06,22.86,39.78,25.63,22.72,1.91,3.16,2.14,4.374453,csi_500,CSI 500,Legulegu via AkShare
2025-02-24,6044.97,22.82,39.77,25.53,22.68,1.91,3.15,2.16,4.382121,csi_500,CSI 500,Legulegu via AkShare
2025-02-25,5979.97,22.55,40.16,25.63,22.42,1.89,3.11,2.15,4.43459,csi_500,CSI 500,Legulegu via AkShare
2025-02-26,6051.74,22.76,40.47,25.8,22.68,1.91,3.15,2.17,4.393673,csi_500,CSI 500,Legulegu via AkShare
2025-02-27,6028.99,22.72,40.27,25.69,22.6,1.9,3.14,2.17,4.401408,csi_500,CSI 500,Legulegu via AkShare
2025-02-28,5859.87,22.0,38.73,25.04,21.98,1.85,3.04,2.13,4.545455,csi_500,中证500,Legulegu via AkShare
2025-03-03,5885.77,22.11,39.59,25.12,22.08,1.85,3.06,2.14,4.52284,csi_500,CSI 500,Legulegu via AkShare
2025-03-04,5937.63,22.24,39.3,25.22,22.22,1.87,3.1,2.15,4.496403,csi_500,CSI 500,Legulegu via AkShare
2025-03-05,5950.7,22.25,39.27,25.28,22.25,1.87,3.11,2.14,4.494382,csi_500,CSI 500,Legulegu via AkShare
2025-03-06,6047.77,22.54,39.96,25.46,22.56,1.89,3.16,2.17,4.436557,csi_500,CSI 500,Legulegu via AkShare
2025-03-07,6013.77,22.45,39.71,25.27,22.46,1.88,3.14,2.15,4.454343,csi_500,CSI 500,Legulegu via AkShare
2025-03-10,6013.62,22.49,39.78,25.45,22.48,1.89,3.14,2.16,4.446421,csi_500,CSI 500,Legulegu via AkShare
2025-03-11,6044.97,22.6,39.91,25.53,22.62,1.9,3.15,2.19,4.424779,csi_500,CSI 500,Legulegu via AkShare
2025-03-12,6040.5,22.54,39.93,25.46,22.6,1.89,3.14,2.18,4.436557,csi_500,CSI 500,Legulegu via AkShare
2025-03-13,5993.97,22.42,40.09,25.53,22.48,1.88,3.11,2.18,4.460303,csi_500,CSI 500,Legulegu via AkShare
2025-03-14,6099.98,22.79,40.11,26.01,22.85,1.92,3.16,2.21,4.387889,csi_500,CSI 500,Legulegu via AkShare
2025-03-17,6108.02,22.8,40.12,25.93,22.93,1.92,3.17,2.2,4.385965,csi_500,CSI 500,Legulegu via AkShare
2025-03-18,6133.3,22.89,40.22,25.83,22.96,1.92,3.19,2.2,4.36872,csi_500,CSI 500,Legulegu via AkShare
2025-03-19,6101.44,22.81,39.99,25.83,22.87,1.92,3.17,2.18,4.384042,csi_500,中证500,Legulegu via AkShare
2025-03-20,6059.49,22.74,39.91,25.93,22.82,1.9,3.15,2.18,4.397537,csi_500,中证500,Legulegu via AkShare
2025-03-21,5971.93,22.58,39.66,25.7,22.69,1.89,3.09,2.16,4.428698,csi_500,CSI 500,Legulegu via AkShare
2025-03-24,5969.08,22.65,39.67,25.56,22.84,1.89,3.09,2.15,4.415011,csi_500,CSI 500,Legulegu via AkShare
2025-03-25,5946.95,22.65,39.95,25.84,22.94,1.89,3.07,2.14,4.415011,csi_500,CSI 500,Legulegu via AkShare
2025-03-26,5948.5,22.61,40.04,25.81,22.85,1.88,3.07,2.15,4.422822,csi_500,CSI 500,Legulegu via AkShare
2025-03-27,5957.6,22.61,39.97,25.89,22.92,1.88,3.09,2.15,4.422822,csi_500,CSI 500,Legulegu via AkShare
2025-03-28,5916.03,22.5,39.66,25.84,22.76,1.87,3.06,2.13,4.444444,csi_500,CSI 500,Legulegu via AkShare
2025-03-31,5857.77,22.08,38.26,25.26,22.3,1.83,3.04,2.09,4.528986,csi_500,CSI 500,Legulegu via AkShare
2025-04-01,5892.85,22.29,38.64,25.59,22.48,1.85,3.06,2.12,4.486317,csi_500,CSI 500,Legulegu via AkShare
2025-04-02,5899.09,22.32,38.68,25.92,22.53,1.85,3.07,2.12,4.480287,csi_500,CSI 500,Legulegu via AkShare
2025-04-03,5845.5,22.13,38.4,25.82,22.36,1.83,3.04,2.09,4.518753,csi_500,CSI 500,Legulegu via AkShare
2025-04-07,5287.03,20.08,34.65,22.97,20.21,1.66,2.76,1.89,4.98008,csi_500,CSI 500,Legulegu via AkShare
2025-04-08,5326.91,20.28,34.92,23.12,20.41,1.68,2.79,1.95,4.930966,csi_500,CSI 500,Legulegu via AkShare
2025-04-09,5439.77,20.75,35.81,23.36,20.83,1.71,2.86,1.98,4.819277,csi_500,CSI 500,Legulegu via AkShare
2025-04-10,5544.06,21.22,36.33,23.98,21.28,1.74,2.91,2.0,4.712535,csi_500,CSI 500,Legulegu via AkShare
2025-04-11,5581.32,21.34,37.23,24.51,21.43,1.75,2.94,2.02,4.686036,csi_500,CSI 500,Legulegu via AkShare
2025-04-14,5627.14,21.56,37.41,24.63,21.43,1.76,2.96,2.04,4.638219,csi_500,CSI 500,Legulegu via AkShare
2025-04-15,5602.53,21.45,37.13,24.37,21.7,1.76,2.94,2.02,4.662005,csi_500,CSI 500,Legulegu via AkShare
2025-04-16,5556.86,21.31,36.84,24.11,21.55,1.74,2.91,1.99,4.692633,csi_500,CSI 500,Legulegu via AkShare
2025-04-17,5557.01,21.31,36.89,23.94,21.54,1.74,2.92,1.99,4.692633,csi_500,中证500,Legulegu via AkShare
2025-04-18,5560.72,21.32,36.88,24.01,21.42,1.73,2.93,1.98,4.690432,csi_500,CSI 500,Legulegu via AkShare
2025-04-21,5642.38,21.59,38.15,24.34,21.75,1.75,2.98,2.01,4.631774,csi_500,CSI 500,Legulegu via AkShare
2025-04-22,5624.21,21.48,38.01,24.28,21.65,1.74,2.96,2.0,4.655493,csi_500,CSI 500,Legulegu via AkShare
2025-04-23,5634.95,21.43,37.85,24.39,21.71,1.74,2.95,2.0,4.666356,csi_500,CSI 500,Legulegu via AkShare
2025-04-24,5605.88,21.15,37.55,24.01,21.69,1.72,2.93,1.97,4.728132,csi_500,CSI 500,Legulegu via AkShare
