date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2017-01-03,6320.76,36.95,56.87,45.15,43.14,2.9,3.87,3.17,2.70636,csi_500,CSI 500,Legulegu via AkShare
2017-01-04,6394.67,37.34,57.47,46.03,43.6,2.93,3.91,3.2,2.678093,csi_500,CSI 500,Legulegu via AkShare
2017-01-05,6399.28,37.38,57.58,45.83,43.64,2.93,3.91,3.2,2.675227,csi_500,CSI 500,Legulegu via AkShare
2017-01-06,6371.62,37.23,57.38,45.52,43.48,2.91,3.88,3.15,2.686006,csi_500,CSI 500,Legulegu via AkShare
2017-01-09,6415.42,37.37,57.28,45.89,43.74,2.92,3.89,3.14,2.675943,csi_500,CSI 500,Legulegu via AkShare
2017-01-10,6393.93,37.24,57.01,45.61,43.59,2.91,3.87,3.16,2.685285,csi_500,中证500,Legulegu via AkShare
2017-01-11,6331.96,36.87,56.47,45.06,43.16,2.88,3.83,3.13,2.712232,csi_500,CSI 500,Legulegu via AkShare
2017-01-12,6272.85,36.5,57.05,44.57,42.75,2.85,3.8,3.1,2.739726,csi_500,CSI 500,Legulegu via AkShare
2017-01-13,6194.66,36.09,56.85,43.98,42.26,2.82,3.74,3.07,2.770851,csi_500,CSI 500,Legulegu via AkShare
2017-01-16,6031.24,35.3,56.14,42.38,41.2,2.74,3.62,2.94,2.832861,csi_500,CSI 500,Legulegu via AkShare
2017-01-17,6082.07,35.56,56.62,42.67,41.5,2.76,3.67,2.99,2.812148,csi_500,中证500,Legulegu via AkShare
2017-01-18,6068.59,35.52,56.45,42.78,41.5,2.75,3.64,2.96,2.815315,csi_500,CSI 500,Legulegu via AkShare
2017-01-19,6043.68,35.4,56.18,42.57,41.36,2.74,3.62,2.95,2.824859,csi_500,CSI 500,Legulegu via AkShare
2017-01-20,6122.0,35.68,56.82,43.03,41.88,2.78,3.67,2.99,2.802691,csi_500,CSI 500,Legulegu via AkShare
2017-01-23,6172.17,36.02,57.33,43.5,42.22,2.79,3.7,3.02,2.776235,csi_500,CSI 500,Legulegu via AkShare
2017-01-24,6165.26,35.9,57.53,43.27,42.15,2.79,3.68,3.0,2.785515,csi_500,CSI 500,Legulegu via AkShare
2017-01-25,6179.57,36.01,57.63,43.4,42.27,2.8,3.69,3.01,2.777006,csi_500,CSI 500,Legulegu via AkShare
2017-01-26,6223.71,36.25,57.6,43.76,42.59,2.81,3.72,3.03,2.758621,csi_500,CSI 500,Legulegu via AkShare
2017-02-03,6207.09,36.14,57.54,43.73,42.47,2.8,3.71,3.02,2.767017,csi_500,CSI 500,Legulegu via AkShare
2017-02-06,6259.25,36.45,57.46,43.74,42.83,2.83,3.74,3.04,2.743484,csi_500,CSI 500,Legulegu via AkShare
2017-02-07,6255.93,36.43,58.44,43.59,42.77,2.82,3.74,3.04,2.74499,csi_500,CSI 500,Legulegu via AkShare
2017-02-08,6291.6,36.59,58.76,43.79,43.01,2.84,3.76,3.06,2.732987,csi_500,CSI 500,Legulegu via AkShare
2017-02-09,6331.18,36.8,59.14,44.08,43.27,2.86,3.79,3.06,2.717391,csi_500,CSI 500,Legulegu via AkShare
2017-02-10,6337.11,36.81,58.41,43.83,43.29,2.85,3.77,3.07,2.716653,csi_500,CSI 500,Legulegu via AkShare
2017-02-13,6369.65,37.02,58.81,44.23,43.58,2.87,3.78,3.07,2.701243,csi_500,CSI 500,Legulegu via AkShare
2017-02-14,6374.89,37.13,58.6,44.02,43.71,2.87,3.78,3.07,2.69324,csi_500,CSI 500,Legulegu via AkShare
2017-02-15,6311.7,36.82,58.15,43.75,43.32,2.84,3.74,3.06,2.715915,csi_500,CSI 500,Legulegu via AkShare
2017-02-16,6359.34,37.05,58.56,43.83,43.62,2.86,3.77,3.08,2.699055,csi_500,CSI 500,Legulegu via AkShare
2017-02-17,6307.16,36.75,57.52,43.71,43.28,2.84,3.74,3.05,2.721088,csi_500,CSI 500,Legulegu via AkShare
2017-02-20,6385.06,37.16,58.12,43.91,43.49,2.87,3.77,3.08,2.691066,csi_500,CSI 500,Legulegu via AkShare
2017-02-21,6434.44,37.43,58.65,44.47,43.81,2.89,3.8,3.11,2.671654,csi_500,CSI 500,Legulegu via AkShare
2017-02-22,6474.23,37.62,58.95,44.59,44.03,2.9,3.82,3.13,2.658161,csi_500,CSI 500,Legulegu via AkShare
2017-02-23,6473.99,37.58,58.94,44.67,44.05,2.91,3.82,3.12,2.66099,csi_500,CSI 500,Legulegu via AkShare
2017-02-24,6476.17,37.33,59.0,44.51,44.1,2.9,3.82,3.13,2.678811,csi_500,CSI 500,Legulegu via AkShare
2017-02-27,6424.25,36.96,58.29,44.63,43.79,2.88,3.77,3.1,2.705628,csi_500,CSI 500,Legulegu via AkShare
2017-02-28,6450.97,36.45,58.36,43.16,43.81,2.88,3.76,3.1,2.743484,csi_500,CSI 500,Legulegu via AkShare
2017-03-01,6467.64,36.52,58.15,43.19,43.89,2.89,3.77,3.1,2.738226,csi_500,CSI 500,Legulegu via AkShare
2017-03-02,6434.63,36.32,58.37,43.41,43.61,2.87,3.75,3.09,2.753304,csi_500,CSI 500,Legulegu via AkShare
2017-03-03,6452.84,36.45,58.0,43.55,43.77,2.88,3.76,3.11,2.743484,csi_500,CSI 500,Legulegu via AkShare
2017-03-06,6517.32,36.81,58.62,43.8,44.14,2.91,3.8,3.13,2.716653,csi_500,CSI 500,Legulegu via AkShare
2017-03-07,6523.19,36.89,58.71,44.05,44.13,2.91,3.81,3.12,2.710762,csi_500,CSI 500,Legulegu via AkShare
2017-03-08,6497.09,36.73,58.48,43.78,43.81,2.9,3.79,3.11,2.72257,csi_500,CSI 500,Legulegu via AkShare
2017-03-09,6439.38,36.41,58.57,43.57,43.34,2.87,3.76,3.1,2.746498,csi_500,CSI 500,Legulegu via AkShare
2017-03-10,6447.92,36.55,58.57,43.91,43.46,2.88,3.77,3.1,2.735978,csi_500,CSI 500,Legulegu via AkShare
2017-03-13,6507.9,36.85,58.48,44.03,43.53,2.9,3.8,3.12,2.713704,csi_500,中证500,Legulegu via AkShare
2017-03-14,6493.48,36.76,58.88,44.06,43.38,2.89,3.78,3.1,2.720348,csi_500,中证500,Legulegu via AkShare
2017-03-15,6486.06,36.74,59.67,43.51,43.08,2.89,3.78,3.09,2.721829,csi_500,CSI 500,Legulegu via AkShare
2017-03-16,6543.34,37.06,58.92,43.94,43.34,2.91,3.81,3.12,2.698327,csi_500,CSI 500,Legulegu via AkShare
2017-03-17,6483.25,36.73,59.04,43.71,42.98,2.89,3.78,3.1,2.72257,csi_500,CSI 500,Legulegu via AkShare
2017-03-20,6498.34,36.77,59.88,43.63,42.47,2.89,3.79,3.12,2.719608,csi_500,CSI 500,Legulegu via AkShare
