date,index_close,pe_ttm,equal_weight_pe_ttm,median_pe_ttm,pe_static,pb,equal_weight_pb,median_pb,earnings_yield,slug,name,source
2020-01-02,5366.14,20.86,36.52,24.79,20.62,1.91,2.79,1.88,4.793864,csi_500,CSI 500,Legulegu via AkShare
2020-01-03,5380.64,20.89,36.07,24.89,20.66,1.92,2.8,1.87,4.786979,csi_500,CSI 500,Legulegu via AkShare
2020-01-06,5434.85,21.08,36.51,25.13,20.84,1.93,2.82,1.9,4.743833,csi_500,CSI 500,Legulegu via AkShare
2020-01-07,5499.84,21.32,36.87,25.66,21.09,1.95,2.86,1.93,4.690432,csi_500,CSI 500,Legulegu via AkShare
2020-01-08,5423.8,21.03,37.04,25.12,20.8,1.93,2.82,1.89,4.755112,csi_500,CSI 500,Legulegu via AkShare
2020-01-09,5497.54,21.33,36.93,25.51,21.09,1.95,2.87,1.91,4.688233,csi_500,CSI 500,Legulegu via AkShare
2020-01-10,5480.23,21.3,36.78,25.36,21.05,1.95,2.86,1.94,4.694836,csi_500,CSI 500,Legulegu via AkShare
2020-01-13,5559.63,21.58,37.32,25.59,21.34,1.98,2.91,1.95,4.63392,csi_500,CSI 500,Legulegu via AkShare
2020-01-14,5542.33,21.5,37.21,25.7,21.27,1.97,2.89,1.94,4.651163,csi_500,CSI 500,Legulegu via AkShare
2020-01-15,5530.03,21.44,37.12,25.57,21.21,1.96,2.89,1.93,4.664179,csi_500,CSI 500,Legulegu via AkShare
2020-01-16,5527.67,21.43,37.05,25.57,21.2,1.96,2.9,1.91,4.666356,csi_500,CSI 500,Legulegu via AkShare
2020-01-17,5510.05,21.37,36.95,25.51,21.14,1.96,2.89,1.91,4.679457,csi_500,CSI 500,Legulegu via AkShare
2020-01-20,5587.54,21.64,37.39,25.72,21.43,1.98,2.93,1.92,4.621072,csi_500,CSI 500,Legulegu via AkShare
2020-01-21,5523.94,21.37,36.85,25.87,21.18,1.96,2.89,1.9,4.679457,csi_500,CSI 500,Legulegu via AkShare
2020-01-22,5575.51,21.58,37.19,26.02,21.37,1.98,2.92,1.9,4.63392,csi_500,CSI 500,Legulegu via AkShare
2020-01-23,5377.74,20.83,36.57,25.18,20.63,1.91,2.81,1.81,4.800768,csi_500,CSI 500,Legulegu via AkShare
2020-02-03,4910.9,19.01,34.53,22.97,18.82,1.74,2.58,1.68,5.260389,csi_500,CSI 500,Legulegu via AkShare
2020-02-04,4996.47,19.33,35.35,23.37,19.13,1.77,2.62,1.67,5.173306,csi_500,CSI 500,Legulegu via AkShare
2020-02-05,5123.96,19.78,35.79,23.94,19.58,1.81,2.69,1.71,5.055612,csi_500,CSI 500,Legulegu via AkShare
2020-02-06,5282.89,20.37,37.0,24.56,20.17,1.86,2.78,1.74,4.90918,csi_500,中证500,Legulegu via AkShare
2020-02-07,5327.04,20.52,37.36,24.74,20.32,1.88,2.8,1.79,4.873294,csi_500,中证500,Legulegu via AkShare
2020-02-10,5388.43,20.75,37.16,24.93,20.55,1.9,2.83,1.8,4.819277,csi_500,中证500,Legulegu via AkShare
2020-02-11,5361.28,20.71,36.95,24.83,20.51,1.89,2.82,1.79,4.828585,csi_500,CSI 500,Legulegu via AkShare
2020-02-12,5459.95,21.04,37.06,25.06,20.84,1.92,2.87,1.8,4.752852,csi_500,中证500,Legulegu via AkShare
2020-02-13,5412.84,20.87,36.7,24.79,20.67,1.9,2.84,1.79,4.791567,csi_500,中证500,Legulegu via AkShare
2020-02-14,5420.8,20.88,36.64,24.82,20.68,1.91,2.84,1.79,4.789272,csi_500,CSI 500,Legulegu via AkShare
2020-02-17,5594.44,21.52,37.88,25.62,21.32,1.97,2.93,1.84,4.64684,csi_500,CSI 500,Legulegu via AkShare
2020-02-18,5660.81,21.74,38.46,25.85,21.54,1.99,2.97,1.86,4.599816,csi_500,中证500,Legulegu via AkShare
2020-02-19,5603.26,21.56,38.08,25.6,21.36,1.97,2.95,1.83,4.638219,csi_500,CSI 500,Legulegu via AkShare
