date,close,price_percentile,drawdown_pct,price_score,drawdown_score,trend_score,valuation_score,extra_investment_score,method,confidence
2026-01-05,3294.551,99.8677,-0.894,0.1323,2.9801,70.0,,15.1026,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-06,3319.292,99.8677,-0.1498,0.1323,0.4993,70.0,,14.2343,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-07,3329.693,100.0,0.0,0.0,0.0,70.0,,14.0,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-08,3302.307,99.6032,-0.8225,0.3968,2.7416,70.0,,15.1381,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-09,3327.813,99.8677,-0.0565,0.1323,0.1882,70.0,,14.1254,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-12,3388.341,100.0,0.0,0.0,0.0,70.0,,14.0,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-13,3321.889,99.4709,-1.9612,0.5291,6.5373,70.0,,16.5262,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-14,3349.138,99.8677,-1.157,0.1323,3.8567,70.0,,15.4094,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-15,3367.917,99.8677,-0.6028,0.1323,2.0092,70.0,,14.7628,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-16,3361.017,99.7354,-0.8064,0.2646,2.688,70.0,,15.0599,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-19,3337.608,99.4709,-1.4973,0.5291,4.9909,70.0,,15.9849,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-20,3277.979,98.4127,-3.2571,1.5873,10.857,70.0,,18.5142,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-21,3295.523,98.545,-2.7393,1.455,9.1311,70.0,,17.8506,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-22,3328.647,99.2063,-1.7617,0.7937,5.8725,70.0,,16.4125,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-23,3349.503,99.6032,-1.1462,0.3968,3.8207,70.0,,15.5158,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-26,3319.149,98.4127,-2.0421,1.5873,6.8069,70.0,,17.0967,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-27,3342.599,99.3386,-1.35,0.6614,4.4999,70.0,,15.8726,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
2026-01-28,3323.562,98.545,-1.9118,1.455,6.3727,70.0,,16.8852,"Composite: 45% price percentile, 35% drawdown, 20% trend",price_only
