date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2017-01-03,1965.041,1971.913,1959.139,1963.255,1963.255,2380178042,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-04,1963.024,1992.759,1959.574,1991.565,1991.565,3029855435,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-05,1990.696,1993.709,1983.84,1983.971,1983.971,2684162819,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-06,1980.84,1982.4,1963.323,1965.03,1965.03,2905744569,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-09,1962.205,1968.87,1951.486,1961.619,1961.619,2509472819,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-10,1960.097,1967.474,1951.178,1951.677,1951.677,2276427117,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-11,1947.423,1959.297,1932.462,1937.547,1937.547,2644879457,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-12,1935.516,1946.586,1929.048,1930.145,1930.145,2337937901,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-13,1930.11,1934.478,1899.106,1899.943,1899.943,2648980669,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-16,1897.447,1897.818,1783.74,1830.848,1830.848,3682472755,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-17,1824.096,1875.799,1805.39,1867.868,1867.868,3165344879,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-18,1860.244,1862.826,1845.573,1845.787,1845.787,2272054823,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-19,1842.661,1853.111,1833.496,1844.14,1844.14,2069652606,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-20,1844.367,1892.358,1842.623,1880.748,1880.748,2794075898,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-23,1879.974,1897.099,1879.706,1887.324,1887.324,2456619232,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-24,1885.238,1885.948,1859.712,1861.216,1861.216,2273210358,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-25,1857.318,1874.628,1856.217,1870.703,1870.703,2065360311,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-01-26,1872.142,1887.666,1872.142,1886.232,1886.232,1986218851,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-03,1886.969,1888.806,1872.696,1876.761,1876.761,1899113481,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-06,1877.141,1903.329,1874.71,1900.447,1900.447,2479752514,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-07,1897.869,1900.349,1881.73,1889.134,1889.134,2550664907,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-08,1887.344,1903.629,1881.135,1903.628,1903.628,2912788793,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-09,1903.674,1916.405,1901.884,1914.082,1914.082,3210652626,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-10,1913.23,1915.427,1900.707,1904.685,1904.685,2987491654,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-13,1902.46,1919.2,1894.147,1913.681,1913.681,2941954927,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-14,1914.138,1918.795,1906.415,1909.395,1909.395,2674113175,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-15,1911.037,1920.286,1890.089,1892.357,1892.357,3190948970,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-16,1891.871,1900.974,1886.407,1897.63,1897.63,2768868976,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-17,1896.697,1904.865,1881.001,1882.869,1882.869,3051968988,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-20,1884.991,1894.962,1876.669,1894.962,1894.962,2928396079,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-21,1896.859,1924.028,1895.429,1921.077,1921.077,3573489473,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-22,1921.546,1925.297,1909.123,1919.973,1919.973,3162471039,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-23,1919.243,1925.951,1906.813,1925.951,1925.951,3270450831,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-24,1925.098,1939.393,1921.299,1938.444,1938.444,3405356859,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-27,1937.559,1943.982,1923.53,1926.771,1926.771,3443357573,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-02-28,1926.138,1931.825,1918.322,1927.16,1927.16,3131781443,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-03-01,1925.696,1938.678,1923.754,1931.968,1931.968,3422306230,sz399006,ChiNext,China,CNY,Sina via AkShare
2017-03-02,1936.082,1937.901,1919.744,1920.405,1920.405,3141365638,sz399006,ChiNext,China,CNY,Sina via AkShare
