date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2025-01-02,42660.089844,42905.089844,42174.800781,42392.269531,42392.269531,459850000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-03,42495.761719,42782.761719,42436.921875,42732.128906,42732.128906,455810000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-06,42835.519531,43115.308594,42611.160156,42706.558594,42706.558594,557040000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-07,42809.710938,42931.539062,42380.75,42528.359375,42528.359375,621630000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-08,42542.101562,42656.21875,42327.789062,42635.199219,42635.199219,463430000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-10,42540.289062,42540.289062,41877.300781,41938.449219,41938.449219,543810000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-13,41924.679688,42319.601562,41844.890625,42297.121094,42297.121094,500190000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-14,42366.421875,42544.570312,42157.03125,42518.28125,42518.28125,454650000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-15,42927.761719,43323.488281,42927.761719,43221.550781,43221.550781,479110000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-16,43290.25,43294.808594,43081.75,43153.128906,43153.128906,504270000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-17,43312.550781,43653.25,43312.550781,43487.828125,43487.828125,554870000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-21,43528.648438,44050.128906,43528.648438,44025.808594,44025.808594,592210000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-22,44178.058594,44208.339844,44042.109375,44156.730469,44156.730469,588430000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-23,44113.550781,44565.261719,44113.550781,44565.070312,44565.070312,444180000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-24,44533.75,44545.519531,44332.21875,44424.25,44424.25,532230000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-27,44148.839844,44727.851562,44026.269531,44713.578125,44713.578125,1230150000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-28,44756.359375,44976.351562,44621.960938,44850.351562,44850.351562,915110000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-29,44819.550781,44962.578125,44579.101562,44713.519531,44713.519531,695190000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-30,44548.691406,45008.75,44548.691406,44882.128906,44882.128906,714080000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-01-31,45054.359375,45054.359375,44507.21875,44544.660156,44544.660156,768530000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-03,44268.148438,44594.539062,43879.058594,44421.910156,44421.910156,712890000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-04,44469.460938,44597.710938,44328.519531,44556.039062,44556.039062,561360000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-05,44563.628906,44886.878906,44352.988281,44873.28125,44873.28125,552040000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-06,44949.191406,44966.628906,44545.269531,44747.628906,44747.628906,542250000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-07,44762.570312,44857.109375,44279.78125,44303.398438,44303.398438,552510000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-10,44396.921875,44622.191406,44301.421875,44470.410156,44470.410156,494600000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-11,44401.378906,44640.601562,44319.511719,44593.648438,44593.648438,453440000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-12,44357.699219,44467.210938,44104.480469,44368.558594,44368.558594,444470000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-13,44425.941406,44768.261719,44366.621094,44711.429688,44711.429688,513960000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-14,44720.988281,44769.050781,44498.960938,44546.078125,44546.078125,474570000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-18,44583.910156,44602.019531,44319.320312,44556.339844,44556.339844,551790000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-19,44478.121094,44636.191406,44312.648438,44627.589844,44627.589844,438880000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-20,44561.109375,44561.109375,43950.160156,44176.648438,44176.648438,448500000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-21,43820.128906,43959.730469,43349.328125,43428.019531,43428.019531,622550000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-24,43493.121094,43699.148438,43343.671875,43461.210938,43461.210938,615500000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-25,43509.738281,43767.738281,43282.980469,43621.160156,43621.160156,641310000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-26,43635.421875,43866.5,43318.929688,43433.121094,43433.121094,590270000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-27,43516.441406,43884.191406,43224.53125,43239.5,43239.5,739620000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-02-28,43259.839844,43873.550781,43100.871094,43840.910156,43840.910156,782170000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-03,43900.488281,44033.78125,42919.308594,43191.238281,43191.238281,731560000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-04,43040.300781,43084.0,42347.75,42520.988281,42520.988281,815780000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-05,42518.371094,43135.921875,42418.730469,43006.589844,43006.589844,582350000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-06,42848.488281,42970.488281,42381.558594,42579.078125,42579.078125,643880000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-07,42503.070312,42898.679688,42175.621094,42801.71875,42801.71875,763440000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-10,42507.648438,42541.359375,41612.921875,41911.710938,41911.710938,840180000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-11,41837.949219,41868.269531,41175.371094,41433.480469,41433.480469,828160000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-12,41577.5,41721.359375,41010.238281,41350.929688,41350.929688,712360000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-13,41280.050781,41360.121094,40661.769531,40813.570312,40813.570312,646770000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-14,41057.570312,41528.109375,40929.539062,41488.191406,41488.191406,600240000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-17,41460.21875,42013.101562,41412.75,41841.628906,41841.628906,564190000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-18,41772.910156,41787.25,41415.429688,41581.308594,41581.308594,569810000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-19,41613.191406,42178.410156,41613.191406,41964.628906,41964.628906,577530000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-20,41795.261719,42250.289062,41695.609375,41953.320312,41953.320312,545240000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-21,41763.398438,42011.398438,41433.859375,41985.351562,41985.351562,1026600000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-24,42180.140625,42638.851562,42180.140625,42583.320312,42583.320312,548840000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-25,42635.539062,42696.609375,42441.828125,42587.5,42587.5,452200000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-26,42655.851562,42821.828125,42326.671875,42454.789062,42454.789062,592650000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-27,42432.960938,42523.839844,42142.191406,42299.699219,42299.699219,484540000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-28,42245.820312,42258.148438,41530.0,41583.898438,41583.898438,532360000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-03-31,41382.519531,42147.378906,41148.128906,42001.761719,42001.761719,732220000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-01,41879.75,42140.660156,41519.898438,41989.960938,41989.960938,514610000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-02,41736.078125,42382.269531,41629.699219,42225.320312,42225.320312,492050000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-03,40986.519531,41173.621094,40513.109375,40545.929688,40545.929688,941940000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-04,40097.898438,40097.898438,38264.871094,38314.859375,38314.859375,1290100000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-07,37879.648438,39207.019531,36611.78125,37965.601562,37965.601562,1363960000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-08,38827.101562,39426.601562,37103.859375,37645.589844,37645.589844,1051220000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-09,37387.910156,40778.699219,37275.691406,40608.449219,40608.449219,1412960000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
2025-04-10,39996.929688,39996.929688,38427.699219,39593.660156,39593.660156,1023490000.0,^DJI,Dow Jones Industrial Average,United States,USD,Yahoo Finance chart API
